醫事機構代碼,成人口罩剩餘數,兒童口罩剩餘數,來源資料時間
0145080011,748,417,2020/02/17 16:00:34
0291010010,0,138,2020/02/17 16:00:34
2303240013,0,36,2020/02/17 16:00:34
2311010010,0,60,2020/02/17 16:00:34
2311020016,0,42,2020/02/17 16:00:34
2311030012,0,68,2020/02/17 16:00:34
2311040018,0,78,2020/02/17 16:00:34
2311050014,60,58,2020/02/17 16:00:34
2311060010,2,80,2020/02/17 16:00:34
2311070016,1,76,2020/02/17 16:00:34
2312010014,2,12,2020/02/17 16:00:34
2312050018,0,2,2020/02/17 16:00:34
2317020010,0,48,2020/02/17 16:00:34
2317040012,0,54,2020/02/17 16:00:34
2317050018,4,48,2020/02/17 16:00:34
2317060014,0,54,2020/02/17 16:00:34
2317070010,0,34,2020/02/17 16:00:34
2317080016,0,52,2020/02/17 16:00:34
2317081022,0,38,2020/02/17 16:00:34
2321010013,2,48,2020/02/17 16:00:34
2321020019,28,50,2020/02/17 16:00:34
2321030015,95,77,2020/02/17 16:00:34
2321040011,122,60,2020/02/17 16:00:34
2321060013,44,37,2020/02/17 16:00:34
2321070019,0,48,2020/02/17 16:00:34
2331080018,0,40,2020/02/17 16:00:34
2331090014,0,64,2020/02/17 16:00:34
2331100015,0,64,2020/02/17 16:00:34
2331120017,200,68,2020/02/17 16:00:34
2331160011,0,24,2020/02/17 16:00:34
2331170017,0,18,2020/02/17 16:00:34
2331180013,0,66,2020/02/17 16:00:34
2331190019,0,54,2020/02/17 16:00:34
2331210016,0,44,2020/02/17 16:00:34
2331220012,60,82,2020/02/17 16:00:34
2331230018,0,66,2020/02/17 16:00:34
2331240014,0,382,2020/02/17 16:00:34
2331250010,0,76,2020/02/17 16:00:34
2331260016,0,216,2020/02/17 16:00:34
2331270012,0,48,2020/02/17 16:00:34
2331280018,2,57,2020/02/17 16:00:34
2331290014,0,69,2020/02/17 16:00:34
2332110015,0,22,2020/02/17 16:00:34
2332120011,0,58,2020/02/17 16:00:34
2332130017,100,86,2020/02/17 16:00:34
2333070010,0,88,2020/02/17 16:00:34
2333100013,1,52,2020/02/17 16:00:34
2333110019,0,24,2020/02/17 16:00:34
2333120015,1,278,2020/02/17 16:00:34
2333130011,94,54,2020/02/17 16:00:34
2333140017,486,228,2020/02/17 16:00:34
2334010018,0,40,2020/02/17 16:00:34
2334020014,0,74,2020/02/17 16:00:34
2334030010,26,68,2020/02/17 16:00:34
2334040016,0,50,2020/02/17 16:00:34
2334050012,0,48,2020/02/17 16:00:34
2334060018,0,38,2020/02/17 16:00:34
2334070014,0,46,2020/02/17 16:00:34
2334081026,0,66,2020/02/17 16:00:34
2334090016,4,72,2020/02/17 16:00:34
2334100017,0,60,2020/02/17 16:00:34
2334110013,1,278,2020/02/17 16:00:34
2334120019,14,50,2020/02/17 16:00:34
2335010012,0,70,2020/02/17 16:00:34
2335020018,0,42,2020/02/17 16:00:34
2335040010,0,18,2020/02/17 16:00:34
2335060012,0,30,2020/02/17 16:00:34
2335070018,73,42,2020/02/17 16:00:34
2335080014,0,20,2020/02/17 16:00:34
2335090010,0,24,2020/02/17 16:00:34
2335100011,0,16,2020/02/17 16:00:34
2335110017,4,132,2020/02/17 16:00:34
2335120013,0,36,2020/02/17 16:00:34
2335140015,0,58,2020/02/17 16:00:34
2335150011,0,24,2020/02/17 16:00:34
2335160017,0,34,2020/02/17 16:00:34
2335170013,3,244,2020/02/17 16:00:34
2335180019,0,222,2020/02/17 16:00:34
2336010016,0,66,2020/02/17 16:00:34
2336020012,64,86,2020/02/17 16:00:34
2336030018,0,44,2020/02/17 16:00:34
2336040014,0,24,2020/02/17 16:00:34
2336050010,0,48,2020/02/17 16:00:34
2336060016,0,20,2020/02/17 16:00:34
2336070012,0,50,2020/02/17 16:00:34
2336080018,0,22,2020/02/17 16:00:34
2336090014,0,40,2020/02/17 16:00:34
2336100015,0,24,2020/02/17 16:00:34
2336110011,6,74,2020/02/17 16:00:34
2336120017,0,74,2020/02/17 16:00:34
2336130013,12,38,2020/02/17 16:00:34
2336140019,14,58,2020/02/17 16:00:34
2336150015,6,74,2020/02/17 16:00:34
2336160011,0,50,2020/02/17 16:00:34
2336170017,0,16,2020/02/17 16:00:34
2336180013,0,64,2020/02/17 16:00:34
2336190019,8,84,2020/02/17 16:00:34
2336200010,0,64,2020/02/17 16:00:34
2336210025,126,68,2020/02/17 16:00:34
2336210034,234,256,2020/02/17 16:00:34
2337010010,0,82,2020/02/17 16:00:34
2337010029,26,54,2020/02/17 16:00:34
2337020016,4,34,2020/02/17 16:00:34
2337030012,0,38,2020/02/17 16:00:34
2337040018,118,71,2020/02/17 16:00:34
2337050014,0,30,2020/02/17 16:00:34
2337060010,90,68,2020/02/17 16:00:34
2337070016,140,82,2020/02/17 16:00:34
2337080012,32,44,2020/02/17 16:00:34
2337090018,84,48,2020/02/17 16:00:34
2337100019,0,34,2020/02/17 16:00:34
2337110015,62,42,2020/02/17 16:00:34
2337120020,0,28,2020/02/17 16:00:34
2337130017,0,60,2020/02/17 16:00:34
2337140013,46,60,2020/02/17 16:00:34
2337150019,0,28,2020/02/17 16:00:34
2337160015,6,56,2020/02/17 16:00:34
2337170011,204,84,2020/02/17 16:00:34
2337180017,0,56,2020/02/17 16:00:34
2337190013,72,62,2020/02/17 16:00:34
2337200014,130,88,2020/02/17 16:00:34
2337210010,64,48,2020/02/17 16:00:34
2337220016,58,42,2020/02/17 16:00:34
2337230012,126,66,2020/02/17 16:00:34
2337240018,90,78,2020/02/17 16:00:34
2337250014,128,60,2020/02/17 16:00:34
2337260010,48,66,2020/02/17 16:00:34
2338010014,0,20,2020/02/17 16:00:34
2338020010,2,28,2020/02/17 16:00:34
2338030016,0,30,2020/02/17 16:00:34
2338040012,206,86,2020/02/17 16:00:34
2338050018,0,50,2020/02/17 16:00:34
2338060014,42,63,2020/02/17 16:00:34
2338070010,0,252,2020/02/17 16:00:34
2338080016,0,54,2020/02/17 16:00:34
2338090012,26,74,2020/02/17 16:00:34
2338100013,114,76,2020/02/17 16:00:34
2338110019,130,90,2020/02/17 16:00:34
2338120015,0,206,2020/02/17 16:00:34
2338130011,314,84,2020/02/17 16:00:34
2340010015,134,76,2020/02/17 16:00:34
2340020011,116,62,2020/02/17 16:00:34
2340030017,0,62,2020/02/17 16:00:34
2340040013,132,78,2020/02/17 16:00:34
2340050019,236,84,2020/02/17 16:00:34
2340060015,34,68,2020/02/17 16:00:34
2340070011,20,72,2020/02/17 16:00:34
2340080017,74,68,2020/02/17 16:00:34
2340090013,94,86,2020/02/17 16:00:34
2340100014,0,70,2020/02/17 16:00:34
2340110010,72,94,2020/02/17 16:00:34
2340120016,0,68,2020/02/17 16:00:34
2340130012,0,64,2020/02/17 16:00:34
2340140018,61,65,2020/02/17 16:00:34
2340150014,42,68,2020/02/17 16:00:34
2340160010,34,78,2020/02/17 16:00:34
2340170016,0,126,2020/02/17 16:00:34
2340180012,136,66,2020/02/17 16:00:34
2341010019,100,62,2020/02/17 16:00:34
2341020015,36,52,2020/02/17 16:00:34
2341030011,108,74,2020/02/17 16:00:34
2341040017,16,78,2020/02/17 16:00:34
2341050013,156,76,2020/02/17 16:00:34
2341060019,0,70,2020/02/17 16:00:34
2341070015,0,54,2020/02/17 16:00:34
2341080011,136,60,2020/02/17 16:00:34
2341090017,142,74,2020/02/17 16:00:34
2341100018,136,60,2020/02/17 16:00:34
2341110014,84,74,2020/02/17 16:00:34
2341120010,148,88,2020/02/17 16:00:34
2341130016,356,136,2020/02/17 16:00:34
2341140012,102,70,2020/02/17 16:00:34
2341150018,188,88,2020/02/17 16:00:34
2341160014,128,82,2020/02/17 16:00:34
2341170010,188,78,2020/02/17 16:00:34
2341180016,142,86,2020/02/17 16:00:34
2341190012,144,66,2020/02/17 16:00:34
2341200013,58,86,2020/02/17 16:00:34
