醫事機構代碼,成人口罩剩餘數,兒童口罩剩餘數,來源資料時間
0145080011,2913,1792,2020/02/28 18:00:38
0291010010,240,484,2020/02/28 18:00:38
2101010013,50,1115,2020/02/28 18:00:38
2101020019,122,880,2020/02/28 18:00:38
2101090011,0,560,2020/02/28 18:00:38
2101100227,0,823,2020/02/28 18:00:38
2101110027,0,499,2020/02/28 18:00:38
2101120014,1,1002,2020/02/28 18:00:38
2101150012,32,911,2020/02/28 18:00:38
2101161033,0,1033,2020/02/28 18:00:38
2101170050,64,1036,2020/02/28 18:00:38
2101180038,0,996,2020/02/28 18:00:38
2101191068,0,784,2020/02/28 18:00:38
2101200017,0,1016,2020/02/28 18:00:38
2303240013,1820,1286,2020/02/28 18:00:38
2311010010,1183,1479,2020/02/28 18:00:38
2311020016,412,1361,2020/02/28 18:00:38
2311030012,1718,1634,2020/02/28 18:00:38
2311040018,576,1542,2020/02/28 18:00:38
2311050014,1638,1586,2020/02/28 18:00:38
2311060010,176,848,2020/02/28 18:00:38
2311070016,1308,1728,2020/02/28 18:00:38
2312010014,0,760,2020/02/28 18:00:38
2312041028,0,445,2020/02/28 18:00:38
2312050018,0,436,2020/02/28 18:00:38
2317020010,486,1074,2020/02/28 18:00:38
2317040012,530,988,2020/02/28 18:00:38
2317050018,1526,1460,2020/02/28 18:00:38
2317060014,1354,1362,2020/02/28 18:00:38
2317070010,692,958,2020/02/28 18:00:38
2317080016,1482,1380,2020/02/28 18:00:38
2317081022,798,1294,2020/02/28 18:00:38
2321010013,1840,1484,2020/02/28 18:00:38
2321020019,902,1306,2020/02/28 18:00:38
2321030015,2349,1544,2020/02/28 18:00:38
2321040011,2500,1657,2020/02/28 18:00:38
2321060013,1207,1343,2020/02/28 18:00:38
2321070019,1239,1349,2020/02/28 18:00:38
2322010017,2435,1628,2020/02/28 18:00:38
2322020013,1520,1348,2020/02/28 18:00:38
2331070012,74,743,2020/02/28 18:00:38
2331080018,1,826,2020/02/28 18:00:38
2331090014,440,1272,2020/02/28 18:00:38
2331100015,4,1073,2020/02/28 18:00:38
2331120017,0,1032,2020/02/28 18:00:38
2331160011,0,656,2020/02/28 18:00:38
2331170017,236,704,2020/02/28 18:00:38
2331180013,0,1170,2020/02/28 18:00:38
2331190019,98,1116,2020/02/28 18:00:38
2331200010,0,342,2020/02/28 18:00:38
2331210016,0,722,2020/02/28 18:00:38
2331220012,618,1326,2020/02/28 18:00:38
2331230018,0,836,2020/02/28 18:00:38
2331240014,456,1744,2020/02/28 18:00:38
2331250010,1424,1652,2020/02/28 18:00:38
2331260016,14,1256,2020/02/28 18:00:38
2331270012,0,1158,2020/02/28 18:00:38
2331280018,204,1229,2020/02/28 18:00:38
2331290014,60,928,2020/02/28 18:00:38
2332030012,6,864,2020/02/28 18:00:38
2332040018,420,912,2020/02/28 18:00:38
2332060010,716,1244,2020/02/28 18:00:38
2332080012,1,769,2020/02/28 18:00:38
2332090018,718,1032,2020/02/28 18:00:38
2332100019,288,872,2020/02/28 18:00:38
2332110015,0,621,2020/02/28 18:00:38
2332120011,1178,1362,2020/02/28 18:00:38
2332130017,1370,1076,2020/02/28 18:00:38
2333010014,1134,568,2020/02/28 18:00:38
2333020010,20,284,2020/02/28 18:00:38
2333030016,247,204,2020/02/28 18:00:38
2333050018,430,228,2020/02/28 18:00:38
2333060014,0,92,2020/02/28 18:00:38
2333070010,0,548,2020/02/28 18:00:38
2333080016,202,240,2020/02/28 18:00:38
2333090012,30,240,2020/02/28 18:00:38
2333100013,0,355,2020/02/28 18:00:38
2333110019,0,1172,2020/02/28 18:00:38
2333120015,519,1277,2020/02/28 18:00:38
2333130011,1506,1096,2020/02/28 18:00:38
2333140017,1662,1058,2020/02/28 18:00:38
2334010018,1048,1267,2020/02/28 18:00:38
2334020014,1000,1482,2020/02/28 18:00:38
2334030010,1386,1380,2020/02/28 18:00:38
2334040016,1224,1336,2020/02/28 18:00:38
2334050012,150,838,2020/02/28 18:00:38
2334060018,144,1025,2020/02/28 18:00:38
2334070014,894,1310,2020/02/28 18:00:38
2334081026,482,1160,2020/02/28 18:00:38
2334090016,776,1121,2020/02/28 18:00:38
2334100017,0,1018,2020/02/28 18:00:38
2334110013,1224,1369,2020/02/28 18:00:38
2334120019,1679,998,2020/02/28 18:00:38
2335010012,446,1154,2020/02/28 18:00:38
2335020018,244,1016,2020/02/28 18:00:38
2335030014,0,166,2020/02/28 18:00:38
2335040010,215,723,2020/02/28 18:00:38
2335050016,0,40,2020/02/28 18:00:38
2335060012,110,1016,2020/02/28 18:00:38
2335070018,1132,1256,2020/02/28 18:00:38
2335080014,156,768,2020/02/28 18:00:38
2335090010,34,600,2020/02/28 18:00:38
2335100011,48,616,2020/02/28 18:00:38
2335110017,16,750,2020/02/28 18:00:38
2335120013,390,962,2020/02/28 18:00:38
2335130019,0,1060,2020/02/28 18:00:38
2335140015,1034,1328,2020/02/28 18:00:38
2335150011,2,284,2020/02/28 18:00:38
2335160017,90,899,2020/02/28 18:00:38
2335170013,808,1319,2020/02/28 18:00:38
2335180019,620,1044,2020/02/28 18:00:38
2336010016,447,1043,2020/02/28 18:00:38
2336020012,1426,1590,2020/02/28 18:00:38
2336030018,0,924,2020/02/28 18:00:38
2336040014,0,852,2020/02/28 18:00:38
2336050010,368,798,2020/02/28 18:00:38
2336060016,0,456,2020/02/28 18:00:38
2336070012,486,930,2020/02/28 18:00:38
2336080018,9,462,2020/02/28 18:00:38
2336090014,535,1168,2020/02/28 18:00:38
2336100015,0,840,2020/02/28 18:00:38
2336110011,906,1350,2020/02/28 18:00:38
2336120017,572,1006,2020/02/28 18:00:38
2336130013,524,1236,2020/02/28 18:00:38
2336140019,520,1136,2020/02/28 18:00:38
2336150015,534,1300,2020/02/28 18:00:38
2336160011,0,902,2020/02/28 18:00:38
2336170017,120,812,2020/02/28 18:00:38
2336180013,366,1228,2020/02/28 18:00:38
2336190019,1088,1406,2020/02/28 18:00:38
2336200010,447,1146,2020/02/28 18:00:38
2336210025,2168,1452,2020/02/28 18:00:38
2336210034,1768,1507,2020/02/28 18:00:38
2337010010,856,1091,2020/02/28 18:00:38
2337010029,1048,1278,2020/02/28 18:00:38
2337020016,392,780,2020/02/28 18:00:38
2337030012,36,355,2020/02/28 18:00:38
2337040018,1674,1332,2020/02/28 18:00:38
2337050014,548,928,2020/02/28 18:00:38
2337060010,1428,1224,2020/02/28 18:00:38
2337070016,2235,1426,2020/02/28 18:00:38
2337080012,1597,1161,2020/02/28 18:00:38
2337090018,666,888,2020/02/28 18:00:38
2337100019,228,908,2020/02/28 18:00:38
2337110015,334,892,2020/02/28 18:00:38
