醫事機構代碼,成人口罩剩餘數,兒童口罩剩餘數,來源資料時間
0145080011,1998,1210,2020/02/24 20:00:38
0291010010,78,388,2020/02/24 20:00:38
2101010013,63,562,2020/02/24 20:00:38
2101020019,118,372,2020/02/24 20:00:38
2101090011,0,180,2020/02/24 20:00:38
2101100227,0,319,2020/02/24 20:00:38
2101110027,3,244,2020/02/24 20:00:38
2101120014,1,523,2020/02/24 20:00:38
2101150012,0,443,2020/02/24 20:00:38
2101161033,47,491,2020/02/24 20:00:38
2101170050,0,508,2020/02/24 20:00:38
2101180038,0,408,2020/02/24 20:00:38
2101191068,0,408,2020/02/24 20:00:38
2101200017,1,540,2020/02/24 20:00:38
2303240013,1008,690,2020/02/24 20:00:38
2311010010,493,835,2020/02/24 20:00:38
2311020016,182,793,2020/02/24 20:00:38
2311030012,818,950,2020/02/24 20:00:38
2311040018,164,894,2020/02/24 20:00:38
2311050014,782,904,2020/02/24 20:00:38
2311060010,2,228,2020/02/24 20:00:38
2311070016,735,1041,2020/02/24 20:00:38
2312010014,30,400,2020/02/24 20:00:38
2312041028,0,251,2020/02/24 20:00:38
2312050018,0,236,2020/02/24 20:00:38
2317020010,190,582,2020/02/24 20:00:38
2317040012,114,476,2020/02/24 20:00:38
2317050018,690,792,2020/02/24 20:00:38
2317060014,554,762,2020/02/24 20:00:38
2317070010,179,502,2020/02/24 20:00:38
2317080016,724,782,2020/02/24 20:00:38
2317081022,218,702,2020/02/24 20:00:38
2321010013,1026,900,2020/02/24 20:00:38
2321020019,358,750,2020/02/24 20:00:38
2321030015,1377,939,2020/02/24 20:00:38
2321040011,1435,987,2020/02/24 20:00:38
2321060013,406,711,2020/02/24 20:00:38
2321070019,666,753,2020/02/24 20:00:38
2322010017,1255,900,2020/02/24 20:00:38
2322020013,782,754,2020/02/24 20:00:38
2331070012,0,324,2020/02/24 20:00:38
2331080018,1,438,2020/02/24 20:00:38
2331090014,160,780,2020/02/24 20:00:38
2331100015,70,674,2020/02/24 20:00:38
2331120017,0,532,2020/02/24 20:00:38
2331160011,0,402,2020/02/24 20:00:38
2331170017,0,390,2020/02/24 20:00:38
2331180013,0,742,2020/02/24 20:00:38
2331190019,25,736,2020/02/24 20:00:38
2331200010,0,196,2020/02/24 20:00:38
2331210016,0,303,2020/02/24 20:00:38
2331220012,450,756,2020/02/24 20:00:38
2331230018,0,436,2020/02/24 20:00:38
2331240014,230,1136,2020/02/24 20:00:38
2331250010,638,944,2020/02/24 20:00:38
2331260016,24,748,2020/02/24 20:00:38
2331270012,0,666,2020/02/24 20:00:38
2331280018,0,733,2020/02/24 20:00:38
2331290014,46,500,2020/02/24 20:00:38
2332030012,162,556,2020/02/24 20:00:38
2332040018,286,588,2020/02/24 20:00:38
2332060010,186,696,2020/02/24 20:00:38
2332080012,14,395,2020/02/24 20:00:38
2332090018,142,504,2020/02/24 20:00:38
2332100019,118,456,2020/02/24 20:00:38
2332110015,36,270,2020/02/24 20:00:38
2332120011,608,846,2020/02/24 20:00:38
2332130017,502,476,2020/02/24 20:00:38
2333070010,38,332,2020/02/24 20:00:38
2333100013,1,228,2020/02/24 20:00:38
2333110019,20,740,2020/02/24 20:00:38
2333120015,163,793,2020/02/24 20:00:38
