醫事機構代碼,成人口罩剩餘數,兒童口罩剩餘數,來源資料時間
0145080011,1495,897,2020/02/22 18:00:37
0291010010,86,292,2020/02/22 18:00:37
2101010013,126,294,2020/02/22 18:00:37
2101020019,0,156,2020/02/22 18:00:37
2101090011,0,64,2020/02/22 18:00:37
2101100227,0,163,2020/02/22 18:00:37
2101110027,1,144,2020/02/22 18:00:37
2101120014,73,268,2020/02/22 18:00:37
2101150012,0,164,2020/02/22 18:00:37
2101161033,0,228,2020/02/22 18:00:37
2101170050,64,236,2020/02/22 18:00:37
2101180038,0,200,2020/02/22 18:00:37
2101191068,0,168,2020/02/22 18:00:37
2101200017,1,316,2020/02/22 18:00:37
2303240013,664,534,2020/02/22 18:00:37
2311010010,368,591,2020/02/22 18:00:37
2311020016,186,497,2020/02/22 18:00:37
2311030012,620,626,2020/02/22 18:00:37
2311040018,104,566,2020/02/22 18:00:37
2311050014,528,568,2020/02/22 18:00:37
2311060010,56,524,2020/02/22 18:00:37
2311070016,559,703,2020/02/22 18:00:37
2312010014,0,224,2020/02/22 18:00:37
2312041028,0,152,2020/02/22 18:00:37
2312050018,18,288,2020/02/22 18:00:37
2317020010,152,372,2020/02/22 18:00:37
2317040012,148,312,2020/02/22 18:00:37
2317050018,412,504,2020/02/22 18:00:37
2317060014,460,566,2020/02/22 18:00:37
2317070010,234,330,2020/02/22 18:00:37
2317080016,542,542,2020/02/22 18:00:37
2317081022,150,450,2020/02/22 18:00:37
2321010013,712,600,2020/02/22 18:00:37
2321020019,196,486,2020/02/22 18:00:37
2321030015,965,635,2020/02/22 18:00:37
2321040011,980,663,2020/02/22 18:00:37
2321060013,510,536,2020/02/22 18:00:37
2321070019,434,470,2020/02/22 18:00:37
2322010017,769,544,2020/02/22 18:00:37
2322020013,406,456,2020/02/22 18:00:37
2331070012,54,188,2020/02/22 18:00:37
2331080018,71,254,2020/02/22 18:00:37
2331090014,194,544,2020/02/22 18:00:37
2331100015,122,398,2020/02/22 18:00:37
2331120017,48,372,2020/02/22 18:00:37
2331160011,452,458,2020/02/22 18:00:37
2331170017,244,206,2020/02/22 18:00:37
2331180013,0,478,2020/02/22 18:00:37
2331190019,270,504,2020/02/22 18:00:37
2331200010,0,60,2020/02/22 18:00:37
2331210016,0,163,2020/02/22 18:00:37
2331220012,574,588,2020/02/22 18:00:37
2331230018,34,332,2020/02/22 18:00:37
2331240014,102,876,2020/02/22 18:00:37
2331250010,534,636,2020/02/22 18:00:37
2331260016,26,504,2020/02/22 18:00:37
2331270012,0,510,2020/02/22 18:00:37
2331280018,85,489,2020/02/22 18:00:37
2331290014,121,320,2020/02/22 18:00:37
2332030012,14,280,2020/02/22 18:00:37
2332040018,186,304,2020/02/22 18:00:37
2332060010,182,436,2020/02/22 18:00:37
2332080012,0,180,2020/02/22 18:00:37
2332090018,162,308,2020/02/22 18:00:37
2332100019,194,308,2020/02/22 18:00:37
2332110015,0,194,2020/02/22 18:00:37
2332120011,556,550,2020/02/22 18:00:37
2332130017,538,408,2020/02/22 18:00:37
2333070010,116,228,2020/02/22 18:00:37
2333100013,1,140,2020/02/22 18:00:37
2333110019,0,476,2020/02/22 18:00:37
2333120015,93,561,2020/02/22 18:00:37
2333130011,638,508,2020/02/22 18:00:37
2333140017,1022,599,2020/02/22 18:00:37
2334010018,298,448,2020/02/22 18:00:37
2334020014,232,570,2020/02/22 18:00:37
2334030010,506,524,2020/02/22 18:00:37
2334040016,416,476,2020/02/22 18:00:37
2334050012,122,302,2020/02/22 18:00:37
2334060018,165,369,2020/02/22 18:00:37
2334070014,322,522,2020/02/22 18:00:37
2334081026,62,460,2020/02/22 18:00:37
