醫事機構代碼,成人口罩剩餘數,兒童口罩剩餘數,來源資料時間
0145080011,508,277,2020/02/13 20:00:35
0291010010,0,64,2020/02/13 20:00:35
2331240014,0,258,2020/02/13 20:00:35
2331260016,0,136,2020/02/13 20:00:35
2331290014,0,56,2020/02/13 20:00:35
2333070010,0,70,2020/02/13 20:00:35
2333120015,1,184,2020/02/13 20:00:35
2333140017,317,126,2020/02/13 20:00:35
2334110013,64,190,2020/02/13 20:00:35
2335110017,6,74,2020/02/13 20:00:35
2335150011,0,10,2020/02/13 20:00:35
2335170013,0,138,2020/02/13 20:00:35
2335180019,0,152,2020/02/13 20:00:35
2336210034,112,110,2020/02/13 20:00:35
2338070010,0,136,2020/02/13 20:00:35
2338120015,2,106,2020/02/13 20:00:35
2340170016,0,110,2020/02/13 20:00:35
2341140012,400,100,2020/02/13 20:00:35
2341250013,52,236,2020/02/13 20:00:35
2341300018,0,270,2020/02/13 20:00:35
2342130010,0,252,2020/02/13 20:00:35
2342180010,2,50,2020/02/13 20:00:35
2342250017,868,270,2020/02/13 20:00:35
2342260013,976,316,2020/02/13 20:00:35
2342270019,672,164,2020/02/13 20:00:35
2343240015,16,118,2020/02/13 20:00:35
2343260017,990,310,2020/02/13 20:00:35
2343270013,1407,391,2020/02/13 20:00:35
2343280019,0,138,2020/02/13 20:00:35
2343290015,1046,304,2020/02/13 20:00:35
2343300016,1034,324,2020/02/13 20:00:35
2343320018,1056,318,2020/02/13 20:00:35
2343330014,746,244,2020/02/13 20:00:35
2344011036,146,218,2020/02/13 20:00:35
2344030013,14,126,2020/02/13 20:00:35
2344030022,688,274,2020/02/13 20:00:35
2344030031,668,280,2020/02/13 20:00:35
2344050015,286,330,2020/02/13 20:00:35
2344050024,944,354,2020/02/13 20:00:35
2344060011,0,212,2020/02/13 20:00:35
2345100014,0,148,2020/02/13 20:00:35
2345110010,4,0,2020/02/13 20:00:35
2345120016,205,227,2020/02/13 20:00:35
2345130012,213,165,2020/02/13 20:00:35
2346050013,78,104,2020/02/13 20:00:35
2346070015,53,182,2020/02/13 20:00:35
2346110014,74,189,2020/02/13 20:00:35
2346120010,565,224,2020/02/13 20:00:35
2346130016,0,102,2020/02/13 20:00:35
2346140012,918,318,2020/02/13 20:00:35
2346150018,803,240,2020/02/13 20:00:35
2346160014,1010,332,2020/02/13 20:00:35
2390040518,0,38,2020/02/13 20:00:35
2390050032,0,80,2020/02/13 20:00:35
2391020010,282,182,2020/02/13 20:00:35
2391030016,1391,404,2020/02/13 20:00:35
2391030026,1025,368,2020/02/13 20:00:35
2391040012,904,350,2020/02/13 20:00:35
5901010058,0,112,2020/02/13 20:00:35
5901010076,1,1,2020/02/13 20:00:35
5901010085,0,20,2020/02/13 20:00:35
5901010094,2,82,2020/02/13 20:00:35
5901010165,0,106,2020/02/13 20:00:35
5901010174,0,42,2020/02/13 20:00:35
5901010192,0,30,2020/02/13 20:00:35
5901010272,0,120,2020/02/13 20:00:35
5901010290,0,70,2020/02/13 20:00:35
5901010496,0,74,2020/02/13 20:00:35
5901010576,0,40,2020/02/13 20:00:35
5901011662,0,198,2020/02/13 20:00:35
5901011699,0,110,2020/02/13 20:00:35
5901011733,0,164,2020/02/13 20:00:35
5901011760,0,162,2020/02/13 20:00:35
5901011975,0,12,2020/02/13 20:00:35
5901012203,0,74,2020/02/13 20:00:35
5901012383,0,150,2020/02/13 20:00:35
5901012409,0,22,2020/02/13 20:00:35
5901012454,0,116,2020/02/13 20:00:35
5901012490,0,71,2020/02/13 20:00:35
5901012507,0,36,2020/02/13 20:00:35
5901012516,0,61,2020/02/13 20:00:35
5901012561,0,80,2020/02/13 20:00:35
5901012570,199,89,2020/02/13 20:00:35
5901012598,4,3,2020/02/13 20:00:35
5901012632,1,48,2020/02/13 20:00:35
5901012650,0,112,2020/02/13 20:00:35
5901012669,0,224,2020/02/13 20:00:35
5901012712,0,2,2020/02/13 20:00:35
5901012749,0,122,2020/02/13 20:00:35
5901012758,0,62,2020/02/13 20:00:35
5901012767,0,48,2020/02/13 20:00:35
5901012963,4,46,2020/02/13 20:00:35
5901013004,8,148,2020/02/13 20:00:35
5901013095,0,349,2020/02/13 20:00:35
5901013120,4,73,2020/02/13 20:00:35
5901013139,0,83,2020/02/13 20:00:35
5901013157,0,10,2020/02/13 20:00:35
5901013200,0,65,2020/02/13 20:00:35
5901013246,0,110,2020/02/13 20:00:35
5901013264,0,198,2020/02/13 20:00:35
5901013308,4,24,2020/02/13 20:00:35
5901013344,0,104,2020/02/13 20:00:35
5901013362,0,56,2020/02/13 20:00:35
5901013371,0,196,2020/02/13 20:00:35
5901013380,1,92,2020/02/13 20:00:35
5901013399,0,80,2020/02/13 20:00:35
5901013406,0,100,2020/02/13 20:00:35
5901013433,0,28,2020/02/13 20:00:35
5901013442,100,246,2020/02/13 20:00:35
5901013451,0,204,2020/02/13 20:00:35
5901013460,0,50,2020/02/13 20:00:35
5901013488,30,208,2020/02/13 20:00:35
5901013497,24,102,2020/02/13 20:00:35
5901013513,20,44,2020/02/13 20:00:35
