醫事機構代碼,成人口罩剩餘數,兒童口罩剩餘數,來源資料時間
0145080011,2943,1796,2020/02/28 14:00:38
0291010010,240,484,2020/02/28 14:00:38
2101010013,50,1115,2020/02/28 14:00:38
2101020019,122,880,2020/02/28 14:00:38
2101090011,0,560,2020/02/28 14:00:38
2101100227,0,823,2020/02/28 14:00:38
2101110027,0,499,2020/02/28 14:00:38
2101120014,1,1002,2020/02/28 14:00:38
2101150012,32,911,2020/02/28 14:00:38
2101161033,0,1033,2020/02/28 14:00:38
2101170050,64,1036,2020/02/28 14:00:38
2101180038,0,996,2020/02/28 14:00:38
2101191068,0,784,2020/02/28 14:00:38
2101200017,0,1016,2020/02/28 14:00:38
2303240013,1820,1286,2020/02/28 14:00:38
2311010010,1183,1479,2020/02/28 14:00:38
2311020016,412,1361,2020/02/28 14:00:38
2311030012,1718,1634,2020/02/28 14:00:38
2311040018,576,1542,2020/02/28 14:00:38
2311050014,1638,1586,2020/02/28 14:00:38
2311060010,176,848,2020/02/28 14:00:38
2311070016,1308,1728,2020/02/28 14:00:38
2312010014,0,760,2020/02/28 14:00:38
2312041028,0,445,2020/02/28 14:00:38
2312050018,0,436,2020/02/28 14:00:38
2317020010,486,1074,2020/02/28 14:00:38
2317040012,530,988,2020/02/28 14:00:38
2317050018,1526,1460,2020/02/28 14:00:38
2317060014,1354,1362,2020/02/28 14:00:38
2317070010,692,958,2020/02/28 14:00:38
2317080016,1482,1380,2020/02/28 14:00:38
2317081022,798,1294,2020/02/28 14:00:38
2321010013,1840,1484,2020/02/28 14:00:38
2321020019,902,1306,2020/02/28 14:00:38
2321030015,2349,1544,2020/02/28 14:00:38
2321040011,2500,1657,2020/02/28 14:00:38
2321060013,1207,1343,2020/02/28 14:00:38
2321070019,1239,1349,2020/02/28 14:00:38
2322010017,2435,1628,2020/02/28 14:00:38
2322020013,1520,1348,2020/02/28 14:00:38
2331070012,74,743,2020/02/28 14:00:38
2331080018,1,826,2020/02/28 14:00:38
2331090014,566,1308,2020/02/28 14:00:38
2331100015,242,1133,2020/02/28 14:00:38
2331120017,0,1032,2020/02/28 14:00:38
2331160011,108,732,2020/02/28 14:00:38
2331170017,236,704,2020/02/28 14:00:38
2331180013,0,1170,2020/02/28 14:00:38
2331190019,98,1116,2020/02/28 14:00:38
2331200010,0,342,2020/02/28 14:00:38
2331210016,0,742,2020/02/28 14:00:38
2331220012,618,1326,2020/02/28 14:00:38
2331230018,86,880,2020/02/28 14:00:38
2331240014,456,1744,2020/02/28 14:00:38
2331250010,1424,1652,2020/02/28 14:00:38
2331260016,14,1256,2020/02/28 14:00:38
2331270012,0,1158,2020/02/28 14:00:38
2331280018,204,1229,2020/02/28 14:00:38
2331290014,60,928,2020/02/28 14:00:38
2332030012,6,864,2020/02/28 14:00:38
2332040018,420,912,2020/02/28 14:00:38
2332060010,716,1244,2020/02/28 14:00:38
2332080012,1,769,2020/02/28 14:00:38
2332090018,718,1032,2020/02/28 14:00:38
2332100019,288,872,2020/02/28 14:00:38
2332110015,0,621,2020/02/28 14:00:38
2332120011,1178,1362,2020/02/28 14:00:38
2332130017,1370,1076,2020/02/28 14:00:38
2333010014,1134,568,2020/02/28 14:00:38
2333020010,20,284,2020/02/28 14:00:38
2333030016,247,204,2020/02/28 14:00:38
2333050018,608,288,2020/02/28 14:00:38
2333060014,0,92,2020/02/28 14:00:38
2333070010,0,548,2020/02/28 14:00:38
2333080016,202,240,2020/02/28 14:00:38
2333090012,30,240,2020/02/28 14:00:38
2333100013,0,355,2020/02/28 14:00:38
2333110019,0,1172,2020/02/28 14:00:38
