醫事機構代碼,成人口罩剩餘數,兒童口罩剩餘數,來源資料時間
0145080011,1996,1206,2020/02/25 06:00:38
0291010010,78,388,2020/02/25 06:00:38
2101010013,63,562,2020/02/25 06:00:38
2101020019,118,372,2020/02/25 06:00:38
2101090011,0,180,2020/02/25 06:00:38
2101100227,0,319,2020/02/25 06:00:38
2101110027,3,244,2020/02/25 06:00:38
2101120014,1,523,2020/02/25 06:00:38
2101150012,0,443,2020/02/25 06:00:38
2101161033,47,491,2020/02/25 06:00:38
2101170050,0,508,2020/02/25 06:00:38
2101180038,0,408,2020/02/25 06:00:38
2101191068,0,408,2020/02/25 06:00:38
2101200017,1,540,2020/02/25 06:00:38
2303240013,1008,690,2020/02/25 06:00:38
2311010010,493,835,2020/02/25 06:00:38
2311020016,182,793,2020/02/25 06:00:38
2311030012,818,950,2020/02/25 06:00:38
2311040018,164,894,2020/02/25 06:00:38
2311050014,782,904,2020/02/25 06:00:38
2311060010,2,228,2020/02/25 06:00:38
2311070016,735,1041,2020/02/25 06:00:38
2312010014,30,400,2020/02/25 06:00:38
2312041028,0,251,2020/02/25 06:00:38
2312050018,0,236,2020/02/25 06:00:38
2317020010,190,582,2020/02/25 06:00:38
2317040012,114,476,2020/02/25 06:00:38
2317050018,690,792,2020/02/25 06:00:38
2317060014,554,762,2020/02/25 06:00:38
2317070010,179,502,2020/02/25 06:00:38
2317080016,724,782,2020/02/25 06:00:38
2317081022,218,702,2020/02/25 06:00:38
2321010013,1026,900,2020/02/25 06:00:38
2321020019,358,750,2020/02/25 06:00:38
2321030015,1377,939,2020/02/25 06:00:38
2321040011,1435,987,2020/02/25 06:00:38
2321060013,406,711,2020/02/25 06:00:38
2321070019,666,753,2020/02/25 06:00:38
2322010017,1255,900,2020/02/25 06:00:38
2322020013,782,754,2020/02/25 06:00:38
2331070012,0,324,2020/02/25 06:00:38
2331080018,1,438,2020/02/25 06:00:38
2331090014,160,780,2020/02/25 06:00:38
2331100015,70,674,2020/02/25 06:00:38
2331120017,0,532,2020/02/25 06:00:38
2331160011,0,402,2020/02/25 06:00:38
2331170017,0,390,2020/02/25 06:00:38
2331180013,0,742,2020/02/25 06:00:38
2331190019,25,736,2020/02/25 06:00:38
2331200010,0,196,2020/02/25 06:00:38
2331210016,0,303,2020/02/25 06:00:38
2331220012,450,756,2020/02/25 06:00:38
2331230018,0,436,2020/02/25 06:00:38
2331240014,230,1136,2020/02/25 06:00:38
2331250010,638,944,2020/02/25 06:00:38
2331260016,24,748,2020/02/25 06:00:38
2331270012,0,666,2020/02/25 06:00:38
2331280018,0,733,2020/02/25 06:00:38
2331290014,46,500,2020/02/25 06:00:38
2332030012,162,556,2020/02/25 06:00:38
2332040018,286,588,2020/02/25 06:00:38
2332060010,186,696,2020/02/25 06:00:38
2332080012,14,395,2020/02/25 06:00:38
2332090018,142,504,2020/02/25 06:00:38
2332100019,118,456,2020/02/25 06:00:38
2332110015,36,270,2020/02/25 06:00:38
2332120011,608,846,2020/02/25 06:00:38
2332130017,502,476,2020/02/25 06:00:38
2333070010,38,332,2020/02/25 06:00:38
2333100013,1,228,2020/02/25 06:00:38
2333110019,20,740,2020/02/25 06:00:38
2333120015,163,793,2020/02/25 06:00:38
2333130011,930,708,2020/02/25 06:00:38
2333140017,1198,710,2020/02/25 06:00:38
2334010018,314,615,2020/02/25 06:00:38
2334020014,314,834,2020/02/25 06:00:38
2334030010,598,796,2020/02/25 06:00:38
2334040016,470,720,2020/02/25 06:00:38
2334050012,58,494,2020/02/25 06:00:38
2334060018,155,577,2020/02/25 06:00:38
2334070014,372,774,2020/02/25 06:00:38
2334081026,200,672,2020/02/25 06:00:38
2334090016,338,661,2020/02/25 06:00:38
2334100017,124,610,2020/02/25 06:00:38
2334110013,580,830,2020/02/25 06:00:38
2334120019,997,678,2020/02/25 06:00:38
2335010012,156,678,2020/02/25 06:00:38
2335020018,36,504,2020/02/25 06:00:38
2335030014,0,87,2020/02/25 06:00:38
2335040010,53,307,2020/02/25 06:00:38
2335060012,102,544,2020/02/25 06:00:38
2335070018,546,724,2020/02/25 06:00:38
2335080014,300,372,2020/02/25 06:00:38
2335090010,56,246,2020/02/25 06:00:38
2335100011,0,316,2020/02/25 06:00:38
2335110017,14,430,2020/02/25 06:00:38
2335120013,104,522,2020/02/25 06:00:38
2335130019,106,600,2020/02/25 06:00:38
2335140015,426,756,2020/02/25 06:00:38
2335150011,0,164,2020/02/25 06:00:38
2335160017,59,575,2020/02/25 06:00:38
2335170013,262,792,2020/02/25 06:00:38
2335180019,0,585,2020/02/25 06:00:38
2336010016,59,524,2020/02/25 06:00:38
2336020012,622,950,2020/02/25 06:00:38
2336030018,100,528,2020/02/25 06:00:38
2336040014,0,454,2020/02/25 06:00:38
2336050010,192,430,2020/02/25 06:00:38
2336060016,0,132,2020/02/25 06:00:38
2336070012,148,474,2020/02/25 06:00:38
2336080018,26,86,2020/02/25 06:00:38
2336090014,87,580,2020/02/25 06:00:38
2336100015,20,468,2020/02/25 06:00:38
2336110011,278,682,2020/02/25 06:00:38
2336120017,320,518,2020/02/25 06:00:38
2336130013,152,652,2020/02/25 06:00:38
2336140019,306,660,2020/02/25 06:00:38
2336150015,116,728,2020/02/25 06:00:38
2336160011,84,598,2020/02/25 06:00:38
2336170017,94,424,2020/02/25 06:00:38
2336180013,154,698,2020/02/25 06:00:38
2336190019,482,806,2020/02/25 06:00:38
2336200010,175,650,2020/02/25 06:00:38
2336210025,1253,908,2020/02/25 06:00:38
2336210034,1108,983,2020/02/25 06:00:38
2337010010,526,771,2020/02/25 06:00:38
2337010029,462,758,2020/02/25 06:00:38
2337020016,212,460,2020/02/25 06:00:38
2337030012,6,171,2020/02/25 06:00:38
2337040018,1006,836,2020/02/25 06:00:38
2337050014,148,572,2020/02/25 06:00:38
2337060010,760,760,2020/02/25 06:00:38
2337070016,1352,916,2020/02/25 06:00:38
2337080012,787,713,2020/02/25 06:00:38
2337090018,274,512,2020/02/25 06:00:38
2337100019,98,496,2020/02/25 06:00:38
2337110015,192,596,2020/02/25 06:00:38
2337120020,212,676,2020/02/25 06:00:38
2337130017,138,722,2020/02/25 06:00:38
2337140013,682,894,2020/02/25 06:00:38
2337150019,94,526,2020/02/25 06:00:38
2337160015,586,748,2020/02/25 06:00:38
2337170011,198,486,2020/02/25 06:00:38
2337180017,138,616,2020/02/25 06:00:38
2337190013,384,702,2020/02/25 06:00:38
2337200014,1784,1132,2020/02/25 06:00:38
2337210010,366,639,2020/02/25 06:00:38
2337220016,370,672,2020/02/25 06:00:38
2337230012,1758,1010,2020/02/25 06:00:38
2337240018,646,868,2020/02/25 06:00:38
2337250014,1346,964,2020/02/25 06:00:38
2337260010,610,912,2020/02/25 06:00:38
