醫事機構代碼,成人口罩剩餘數,兒童口罩剩餘數,來源資料時間
0145080011,2054,1234,2020/02/24 10:00:38
0291010010,160,464,2020/02/24 10:00:38
2101010013,207,598,2020/02/24 10:00:38
2101020019,252,424,2020/02/24 10:00:38
2101090011,134,256,2020/02/24 10:00:38
2101100227,158,391,2020/02/24 10:00:38
2101110027,59,320,2020/02/24 10:00:38
2101120014,219,539,2020/02/24 10:00:38
2101150012,188,463,2020/02/24 10:00:38
2101161033,241,511,2020/02/24 10:00:38
2101170050,120,548,2020/02/24 10:00:38
2101180038,162,432,2020/02/24 10:00:38
2101191068,92,444,2020/02/24 10:00:38
2101200017,185,564,2020/02/24 10:00:38
2303240013,810,678,2020/02/24 10:00:38
2311010010,319,691,2020/02/24 10:00:38
2311020016,50,633,2020/02/24 10:00:38
2311030012,614,762,2020/02/24 10:00:38
2311040018,78,718,2020/02/24 10:00:38
2311050014,566,736,2020/02/24 10:00:38
2311060010,0,100,2020/02/24 10:00:38
2311070016,559,875,2020/02/24 10:00:38
2312010014,0,276,2020/02/24 10:00:38
2312041028,0,196,2020/02/24 10:00:38
2312050018,0,176,2020/02/24 10:00:38
2317020010,536,656,2020/02/24 10:00:38
2317040012,0,352,2020/02/24 10:00:38
2317050018,446,628,2020/02/24 10:00:38
2317060014,328,670,2020/02/24 10:00:38
2317070010,30,378,2020/02/24 10:00:38
2317080016,470,634,2020/02/24 10:00:38
2317081022,0,530,2020/02/24 10:00:38
2321010013,1192,944,2020/02/24 10:00:38
2321020019,516,806,2020/02/24 10:00:38
2321030015,1471,967,2020/02/24 10:00:38
2321040011,1451,987,2020/02/24 10:00:38
2321060013,550,747,2020/02/24 10:00:38
2321070019,724,757,2020/02/24 10:00:38
2322010017,939,700,2020/02/24 10:00:38
2322020013,532,594,2020/02/24 10:00:38
2331070012,130,380,2020/02/24 10:00:38
2331080018,95,522,2020/02/24 10:00:38
2331090014,0,648,2020/02/24 10:00:38
2331100015,2,554,2020/02/24 10:00:38
2331120017,144,580,2020/02/24 10:00:38
2331150015,276,448,2020/02/24 10:00:38
2331160011,0,318,2020/02/24 10:00:38
2331170017,108,410,2020/02/24 10:00:38
2331180013,214,778,2020/02/24 10:00:38
2331190019,111,740,2020/02/24 10:00:38
2331200010,78,248,2020/02/24 10:00:38
2331210016,0,215,2020/02/24 10:00:38
2331220012,590,808,2020/02/24 10:00:38
2331230018,0,312,2020/02/24 10:00:38
2331240014,290,1136,2020/02/24 10:00:38
2331250010,714,964,2020/02/24 10:00:38
2331260016,136,764,2020/02/24 10:00:38
2331270012,30,690,2020/02/24 10:00:38
2331280018,140,749,2020/02/24 10:00:38
2331290014,240,588,2020/02/24 10:00:38
2332030012,1,376,2020/02/24 10:00:38
2332040018,170,436,2020/02/24 10:00:38
2332060010,0,564,2020/02/24 10:00:38
2332080012,0,276,2020/02/24 10:00:38
2332090018,0,368,2020/02/24 10:00:38
2332100019,0,324,2020/02/24 10:00:38
2332110015,0,170,2020/02/24 10:00:38
2332120011,484,682,2020/02/24 10:00:38
2332130017,632,540,2020/02/24 10:00:38
2333070010,160,372,2020/02/24 10:00:38
2333100013,3,300,2020/02/24 10:00:38
2333110019,122,752,2020/02/24 10:00:38
2333120015,237,805,2020/02/24 10:00:38
2333130011,1120,812,2020/02/24 10:00:38
2333140017,1314,778,2020/02/24 10:00:38
2334010018,166,475,2020/02/24 10:00:38
2334020014,162,682,2020/02/24 10:00:38
2334030010,470,640,2020/02/24 10:00:38
2334040016,310,584,2020/02/24 10:00:38
2334050012,0,346,2020/02/24 10:00:38
2334060018,1,425,2020/02/24 10:00:38
2334070014,214,650,2020/02/24 10:00:38
2334081026,292,716,2020/02/24 10:00:38
2334090016,136,525,2020/02/24 10:00:38
2334100017,196,638,2020/02/24 10:00:38
2334110013,608,858,2020/02/24 10:00:38
2334120019,1059,718,2020/02/24 10:00:38
2335010012,222,706,2020/02/24 10:00:38
2335020018,0,360,2020/02/24 10:00:38
2335030014,0,163,2020/02/24 10:00:38
2335040010,0,223,2020/02/24 10:00:38
2335050016,0,72,2020/02/24 10:00:38
2335060012,148,544,2020/02/24 10:00:38
2335070018,680,756,2020/02/24 10:00:38
2335080014,540,460,2020/02/24 10:00:38
2335090010,144,282,2020/02/24 10:00:38
2335100011,66,352,2020/02/24 10:00:38
2335110017,100,490,2020/02/24 10:00:38
2335120013,196,562,2020/02/24 10:00:38
2335130019,0,444,2020/02/24 10:00:38
2335140015,514,776,2020/02/24 10:00:38
2335150011,0,204,2020/02/24 10:00:38
2335160017,195,631,2020/02/24 10:00:38
2335170013,358,820,2020/02/24 10:00:38
2335180019,62,645,2020/02/24 10:00:38
2336010016,1,410,2020/02/24 10:00:38
2336020012,418,778,2020/02/24 10:00:38
2336030018,0,388,2020/02/24 10:00:38
2336040014,0,350,2020/02/24 10:00:38
2336050010,142,346,2020/02/24 10:00:38
2336060016,400,200,2020/02/24 10:00:38
2336070012,0,358,2020/02/24 10:00:38
2336080018,396,202,2020/02/24 10:00:38
2336090014,0,444,2020/02/24 10:00:38
2336100015,0,352,2020/02/24 10:00:38
2336110011,56,530,2020/02/24 10:00:38
2336120017,0,566,2020/02/24 10:00:38
2336130013,0,536,2020/02/24 10:00:38
2336140019,90,540,2020/02/24 10:00:38
2336150015,0,588,2020/02/24 10:00:38
2336160011,0,490,2020/02/24 10:00:38
2336170017,0,280,2020/02/24 10:00:38
2336180013,2,550,2020/02/24 10:00:38
2336190019,332,666,2020/02/24 10:00:38
2336200010,399,706,2020/02/24 10:00:38
2336210025,1459,944,2020/02/24 10:00:38
2336210034,1346,1055,2020/02/24 10:00:38
2337010010,378,591,2020/02/24 10:00:38
2337010029,270,582,2020/02/24 10:00:38
2337020016,54,336,2020/02/24 10:00:38
2337030012,0,66,2020/02/24 10:00:38
2337040018,712,692,2020/02/24 10:00:38
2337050014,0,420,2020/02/24 10:00:38
2337060010,518,596,2020/02/24 10:00:38
2337070016,1016,736,2020/02/24 10:00:38
2337080012,923,757,2020/02/24 10:00:38
2337090018,74,380,2020/02/24 10:00:38
2337100019,0,444,2020/02/24 10:00:38
2337110015,0,472,2020/02/24 10:00:38
