醫事機構代碼,成人口罩剩餘數,兒童口罩剩餘數,來源資料時間
0145080011,526,233,2020/02/11 10:00:38
0291010010,4,52,2020/02/11 10:00:38
2331170017,200,50,2020/02/11 10:00:38
2331200010,2,34,2020/02/11 10:00:38
2331240014,0,192,2020/02/11 10:00:38
2331260016,2,82,2020/02/11 10:00:38
2331290014,36,46,2020/02/11 10:00:38
2333070010,22,56,2020/02/11 10:00:38
2333120015,109,160,2020/02/11 10:00:38
2333140017,275,120,2020/02/11 10:00:38
2334110013,16,134,2020/02/11 10:00:38
2335110017,12,80,2020/02/11 10:00:38
2335150011,0,10,2020/02/11 10:00:38
2335170013,22,88,2020/02/11 10:00:38
2335180019,320,202,2020/02/11 10:00:38
2336210034,152,48,2020/02/11 10:00:38
2337160015,200,50,2020/02/11 10:00:38
2338070010,0,54,2020/02/11 10:00:38
2338120015,12,106,2020/02/11 10:00:38
2340170016,62,62,2020/02/11 10:00:38
2341140012,400,100,2020/02/11 10:00:38
2341250013,0,178,2020/02/11 10:00:38
2341300018,114,216,2020/02/11 10:00:38
2342130010,98,196,2020/02/11 10:00:38
2342180010,0,38,2020/02/11 10:00:38
2342250017,622,200,2020/02/11 10:00:38
2342260013,798,232,2020/02/11 10:00:38
2342270019,436,100,2020/02/11 10:00:38
2343240015,52,98,2020/02/11 10:00:38
2343260017,824,242,2020/02/11 10:00:38
2343270013,1148,317,2020/02/11 10:00:38
2343280019,86,114,2020/02/11 10:00:38
2343290015,840,242,2020/02/11 10:00:38
2343300016,870,250,2020/02/11 10:00:38
2343320018,796,240,2020/02/11 10:00:38
2343330014,626,192,2020/02/11 10:00:38
2344011036,148,178,2020/02/11 10:00:38
2344030013,36,84,2020/02/11 10:00:38
2344030022,172,136,2020/02/11 10:00:38
2344030031,460,196,2020/02/11 10:00:38
2344050015,222,240,2020/02/11 10:00:38
2344050024,696,258,2020/02/11 10:00:38
2344060011,54,166,2020/02/11 10:00:38
2345100014,1,108,2020/02/11 10:00:38
2345110010,120,32,2020/02/11 10:00:38
2345120016,191,169,2020/02/11 10:00:38
2345130012,196,107,2020/02/11 10:00:38
2346050013,110,92,2020/02/11 10:00:38
