醫事機構代碼,成人口罩剩餘數,兒童口罩剩餘數,來源資料時間
0145080011,576,301,2020/02/14 14:00:35
0291010010,0,84,2020/02/14 14:00:35
2331240014,0,284,2020/02/14 14:00:35
2331260016,0,152,2020/02/14 14:00:35
2331290014,0,32,2020/02/14 14:00:35
2333070010,0,70,2020/02/14 14:00:35
2333120015,1,204,2020/02/14 14:00:35
2333140017,393,154,2020/02/14 14:00:35
2334110013,37,208,2020/02/14 14:00:35
2335110017,4,90,2020/02/14 14:00:35
2335150011,4,6,2020/02/14 14:00:35
2335170013,0,154,2020/02/14 14:00:35
2335180019,0,180,2020/02/14 14:00:35
2336210034,194,150,2020/02/14 14:00:35
2338070010,194,186,2020/02/14 14:00:35
2338120015,2,120,2020/02/14 14:00:35
2340170016,0,104,2020/02/14 14:00:35
2341140012,400,100,2020/02/14 14:00:35
2341250013,30,248,2020/02/14 14:00:35
2341300018,0,310,2020/02/14 14:00:35
2342130010,0,264,2020/02/14 14:00:35
2342180010,0,56,2020/02/14 14:00:35
2342250017,1030,318,2020/02/14 14:00:35
2342260013,1092,340,2020/02/14 14:00:35
2342270019,814,210,2020/02/14 14:00:35
2343240015,16,108,2020/02/14 14:00:35
2343260017,1088,344,2020/02/14 14:00:35
2343270013,1501,425,2020/02/14 14:00:35
2343280019,0,114,2020/02/14 14:00:35
2343290015,1218,348,2020/02/14 14:00:35
2343300016,1164,364,2020/02/14 14:00:35
2343320018,1214,366,2020/02/14 14:00:35
2343330014,830,248,2020/02/14 14:00:35
2344011036,120,238,2020/02/14 14:00:35
2344030013,28,130,2020/02/14 14:00:35
2344030022,838,324,2020/02/14 14:00:35
2344030031,858,312,2020/02/14 14:00:35
2344050015,340,366,2020/02/14 14:00:35
2344050024,1056,400,2020/02/14 14:00:35
2344060011,0,224,2020/02/14 14:00:35
2345100014,200,212,2020/02/14 14:00:35
2345110010,4,0,2020/02/14 14:00:35
2345120016,173,255,2020/02/14 14:00:35
2345130012,281,199,2020/02/14 14:00:35
2346050013,108,114,2020/02/14 14:00:35
2346070015,83,216,2020/02/14 14:00:35
2346110014,67,221,2020/02/14 14:00:35
2346120010,650,254,2020/02/14 14:00:35
2346130016,0,114,2020/02/14 14:00:35
2346140012,1070,364,2020/02/14 14:00:35
2346150018,979,282,2020/02/14 14:00:35
2346160014,1152,378,2020/02/14 14:00:35
2390040518,0,54,2020/02/14 14:00:35
2390050032,38,104,2020/02/14 14:00:35
2391020010,294,190,2020/02/14 14:00:35
2391030016,1347,402,2020/02/14 14:00:35
2391030026,1209,414,2020/02/14 14:00:35
2391040012,953,396,2020/02/14 14:00:35
5901010058,0,118,2020/02/14 14:00:35
5901010076,1,1,2020/02/14 14:00:35
5901010085,0,20,2020/02/14 14:00:35
5901010094,16,96,2020/02/14 14:00:35
5901010165,4,116,2020/02/14 14:00:35
5901010174,0,10,2020/02/14 14:00:35
5901010192,4,26,2020/02/14 14:00:35
5901010272,0,142,2020/02/14 14:00:35
5901010290,0,70,2020/02/14 14:00:35
5901010496,0,60,2020/02/14 14:00:35
5901010576,2,24,2020/02/14 14:00:35
5901011662,0,230,2020/02/14 14:00:35
5901011699,4,126,2020/02/14 14:00:35
5901011733,0,164,2020/02/14 14:00:35
5901011760,0,166,2020/02/14 14:00:35
5901011975,4,0,2020/02/14 14:00:35
5901012203,0,74,2020/02/14 14:00:35
5901012383,0,150,2020/02/14 14:00:35
5901012409,200,70,2020/02/14 14:00:35
5901012454,0,114,2020/02/14 14:00:35
5901012490,10,77,2020/02/14 14:00:35
5901012507,0,22,2020/02/14 14:00:35
5901012516,198,65,2020/02/14 14:00:35
5901012561,0,94,2020/02/14 14:00:35
5901012570,203,105,2020/02/14 14:00:35
5901012598,0,17,2020/02/14 14:00:35
5901012632,201,88,2020/02/14 14:00:35
5901012650,200,144,2020/02/14 14:00:35
5901012669,198,274,2020/02/14 14:00:35
5901012712,0,18,2020/02/14 14:00:35
5901012749,0,114,2020/02/14 14:00:35
5901012758,0,62,2020/02/14 14:00:35
5901012767,0,40,2020/02/14 14:00:35
5901012918,0,22,2020/02/14 14:00:35
5901012963,0,8,2020/02/14 14:00:35
5901013004,0,178,2020/02/14 14:00:35
5901013095,0,110,2020/02/14 14:00:35
5901013120,10,79,2020/02/14 14:00:35
5901013139,0,77,2020/02/14 14:00:35
5901013148,6,20,2020/02/14 14:00:35
5901013157,0,6,2020/02/14 14:00:35
5901013200,0,65,2020/02/14 14:00:35
5901013246,0,96,2020/02/14 14:00:35
5901013264,0,212,2020/02/14 14:00:35
5901013308,184,64,2020/02/14 14:00:35
5901013326,200,48,2020/02/14 14:00:35
5901013344,200,150,2020/02/14 14:00:35
5901013362,0,58,2020/02/14 14:00:35
5901013371,42,232,2020/02/14 14:00:35
5901013380,1,100,2020/02/14 14:00:35
5901013399,100,80,2020/02/14 14:00:35
5901013406,0,126,2020/02/14 14:00:35
5901013433,0,34,2020/02/14 14:00:35
5901013442,0,234,2020/02/14 14:00:35
5901013451,200,254,2020/02/14 14:00:35
5901013460,0,50,2020/02/14 14:00:35
5901013488,196,254,2020/02/14 14:00:35
5901013497,28,110,2020/02/14 14:00:35
5901013513,0,40,2020/02/14 14:00:35
5901013522,0,118,2020/02/14 14:00:35
5901020296,0,185,2020/02/14 14:00:35
5901020303,0,152,2020/02/14 14:00:35
5901020376,200,148,2020/02/14 14:00:35
5901020385,0,84,2020/02/14 14:00:35
5901020465,200,114,2020/02/14 14:00:35
5901020554,200,98,2020/02/14 14:00:35
5901020563,0,42,2020/02/14 14:00:35
5901020590,0,162,2020/02/14 14:00:35
5901020616,0,126,2020/02/14 14:00:35
5901020634,5,89,2020/02/14 14:00:35
5901020652,0,64,2020/02/14 14:00:35
5901020661,0,80,2020/02/14 14:00:35
5901020670,0,233,2020/02/14 14:00:35
5901020689,204,216,2020/02/14 14:00:35
5901020698,0,70,2020/02/14 14:00:35
5901020732,20,108,2020/02/14 14:00:35
5901020787,0,55,2020/02/14 14:00:35
5901020858,8,34,2020/02/14 14:00:35
5901020876,0,70,2020/02/14 14:00:35
5901020901,0,208,2020/02/14 14:00:35
5901021248,0,2,2020/02/14 14:00:35
5901021346,0,102,2020/02/14 14:00:35
5901021382,2,12,2020/02/14 14:00:35
5901021408,0,148,2020/02/14 14:00:35
5901022521,22,48,2020/02/14 14:00:35
5901022601,0,96,2020/02/14 14:00:35
5901022898,0,14,2020/02/14 14:00:35
5901023073,0,186,2020/02/14 14:00:35
5901023091,332,358,2020/02/14 14:00:35
5901023153,0,204,2020/02/14 14:00:35
5901023215,180,232,2020/02/14 14:00:35
5901023304,2,6,2020/02/14 14:00:35
5901023313,174,206,2020/02/14 14:00:35
5901023331,0,224,2020/02/14 14:00:35
5901023386,86,158,2020/02/14 14:00:35
5901023411,0,14,2020/02/14 14:00:35
5901023519,0,98,2020/02/14 14:00:35
5901023523,2,134,2020/02/14 14:00:35
5901023591,0,124,2020/02/14 14:00:35
5901023653,44,83,2020/02/14 14:00:35
5901023680,74,124,2020/02/14 14:00:35
5901023706,170,246,2020/02/14 14:00:35
5901023724,30,108,2020/02/14 14:00:35
5901023831,0,84,2020/02/14 14:00:35
5901023886,10,8,2020/02/14 14:00:35
5901023902,0,106,2020/02/14 14:00:35
5901023966,200,46,2020/02/14 14:00:35
5901024007,156,50,2020/02/14 14:00:35
5901024098,196,102,2020/02/14 14:00:35
5901024114,12,16,2020/02/14 14:00:35
5901024123,82,60,2020/02/14 14:00:35
5901024178,8,136,2020/02/14 14:00:35
