醫事機構代碼,成人口罩剩餘數,兒童口罩剩餘數,來源資料時間
0145080011,789,441,2020/02/18 14:00:35
0291010010,0,168,2020/02/18 14:00:35
2303240013,18,84,2020/02/18 14:00:35
2311010010,36,110,2020/02/18 14:00:35
2311020016,0,88,2020/02/18 14:00:35
2311030012,42,114,2020/02/18 14:00:35
2311040018,24,128,2020/02/18 14:00:35
2311050014,152,106,2020/02/18 14:00:35
2311060010,6,122,2020/02/18 14:00:35
2311070016,43,116,2020/02/18 14:00:35
2312010014,6,24,2020/02/18 14:00:35
2312041028,0,12,2020/02/18 14:00:35
2312050018,198,50,2020/02/18 14:00:35
2317020010,0,84,2020/02/18 14:00:35
2317040012,0,88,2020/02/18 14:00:35
2317050018,88,92,2020/02/18 14:00:35
2317060014,88,102,2020/02/18 14:00:35
2317070010,4,78,2020/02/18 14:00:35
2317080016,16,94,2020/02/18 14:00:35
2317081022,18,82,2020/02/18 14:00:35
2321010013,2,92,2020/02/18 14:00:35
2321020019,0,88,2020/02/18 14:00:35
2321030015,153,127,2020/02/18 14:00:35
2321040011,138,101,2020/02/18 14:00:35
2321060013,0,72,2020/02/18 14:00:35
2321070019,0,74,2020/02/18 14:00:35
2331080018,0,70,2020/02/18 14:00:35
2331090014,16,90,2020/02/18 14:00:35
2331100015,0,100,2020/02/18 14:00:35
2331120017,0,52,2020/02/18 14:00:35
2331160011,0,44,2020/02/18 14:00:35
2331170017,0,52,2020/02/18 14:00:35
2331180013,0,92,2020/02/18 14:00:35
2331190019,0,80,2020/02/18 14:00:35
2331210016,0,66,2020/02/18 14:00:35
2331220012,32,118,2020/02/18 14:00:35
2331230018,0,108,2020/02/18 14:00:35
2331240014,0,422,2020/02/18 14:00:35
2331250010,0,118,2020/02/18 14:00:35
2331260016,0,240,2020/02/18 14:00:35
2331270012,0,86,2020/02/18 14:00:35
2331280018,0,91,2020/02/18 14:00:35
2331290014,0,83,2020/02/18 14:00:35
2332110015,0,66,2020/02/18 14:00:35
2332120011,0,90,2020/02/18 14:00:35
2332130017,40,110,2020/02/18 14:00:35
2333070010,0,116,2020/02/18 14:00:35
2333100013,1,62,2020/02/18 14:00:35
2333110019,0,48,2020/02/18 14:00:35
2333120015,1,318,2020/02/18 14:00:35
2333130011,80,86,2020/02/18 14:00:35
2333140017,556,262,2020/02/18 14:00:35
2334010018,196,90,2020/02/18 14:00:35
2334020014,178,124,2020/02/18 14:00:35
2334030010,0,68,2020/02/18 14:00:35
2334040016,28,96,2020/02/18 14:00:35
2334050012,134,90,2020/02/18 14:00:35
2334060018,58,88,2020/02/18 14:00:35
2334070014,0,38,2020/02/18 14:00:35
2334081026,0,106,2020/02/18 14:00:35
2334090016,186,118,2020/02/18 14:00:35
2334100017,0,102,2020/02/18 14:00:35
2334110013,1,310,2020/02/18 14:00:35
2334120019,32,74,2020/02/18 14:00:35
2335010012,0,108,2020/02/18 14:00:35
2335020018,200,82,2020/02/18 14:00:35
2335040010,0,12,2020/02/18 14:00:35
2335060012,0,52,2020/02/18 14:00:35
2335070018,88,76,2020/02/18 14:00:35
2335080014,98,64,2020/02/18 14:00:35
2335090010,0,54,2020/02/18 14:00:35
2335100011,0,48,2020/02/18 14:00:35
2335110017,6,158,2020/02/18 14:00:35
2335120013,0,76,2020/02/18 14:00:35
2335130019,2,30,2020/02/18 14:00:35
2335140015,0,102,2020/02/18 14:00:35
2335150011,0,52,2020/02/18 14:00:35
2335160017,0,72,2020/02/18 14:00:35
2335170013,1,270,2020/02/18 14:00:35
2335180019,0,244,2020/02/18 14:00:35
2336010016,19,114,2020/02/18 14:00:35
2336020012,86,134,2020/02/18 14:00:35
2336030018,36,92,2020/02/18 14:00:35
2336040014,84,70,2020/02/18 14:00:35
2336050010,56,94,2020/02/18 14:00:35
2336060016,10,70,2020/02/18 14:00:35
2336070012,0,92,2020/02/18 14:00:35
2336080018,0,58,2020/02/18 14:00:35
2336090014,0,88,2020/02/18 14:00:35
2336100015,32,70,2020/02/18 14:00:35
2336110011,72,122,2020/02/18 14:00:35
2336120017,2,114,2020/02/18 14:00:35
2336130013,0,84,2020/02/18 14:00:35
2336140019,52,100,2020/02/18 14:00:35
2336150015,2,112,2020/02/18 14:00:35
2336160011,20,86,2020/02/18 14:00:35
2336170017,52,58,2020/02/18 14:00:35
