醫事機構代碼,成人口罩剩餘數,兒童口罩剩餘數,來源資料時間
0145080011,532,279,2020/02/13 16:00:35
0291010010,0,64,2020/02/13 16:00:35
2331240014,0,258,2020/02/13 16:00:35
2331260016,0,136,2020/02/13 16:00:35
2331290014,0,56,2020/02/13 16:00:35
2333070010,0,74,2020/02/13 16:00:35
2333120015,3,184,2020/02/13 16:00:35
2333140017,317,126,2020/02/13 16:00:35
2334110013,64,190,2020/02/13 16:00:35
2335110017,6,74,2020/02/13 16:00:35
2335150011,0,10,2020/02/13 16:00:35
2335170013,0,138,2020/02/13 16:00:35
2335180019,0,154,2020/02/13 16:00:35
2336210034,116,110,2020/02/13 16:00:35
2338070010,0,136,2020/02/13 16:00:35
2338120015,2,106,2020/02/13 16:00:35
2340170016,0,110,2020/02/13 16:00:35
2341140012,400,100,2020/02/13 16:00:35
2341250013,52,236,2020/02/13 16:00:35
2341300018,0,270,2020/02/13 16:00:35
2342130010,0,252,2020/02/13 16:00:35
2342180010,2,50,2020/02/13 16:00:35
2342250017,878,274,2020/02/13 16:00:35
2342260013,982,316,2020/02/13 16:00:35
2342270019,674,164,2020/02/13 16:00:35
2343240015,14,128,2020/02/13 16:00:35
2343260017,1004,314,2020/02/13 16:00:35
2343270013,1407,391,2020/02/13 16:00:35
2343280019,0,138,2020/02/13 16:00:35
2343290015,1050,306,2020/02/13 16:00:35
2343300016,1044,324,2020/02/13 16:00:35
2343320018,1058,318,2020/02/13 16:00:35
2343330014,814,256,2020/02/13 16:00:35
2344011036,148,222,2020/02/13 16:00:35
2344030013,18,126,2020/02/13 16:00:35
2344030022,704,278,2020/02/13 16:00:35
2344030031,692,280,2020/02/13 16:00:35
2344050015,302,332,2020/02/13 16:00:35
2344050024,950,354,2020/02/13 16:00:35
2344060011,0,214,2020/02/13 16:00:35
2345100014,0,152,2020/02/13 16:00:35
2345110010,4,0,2020/02/13 16:00:35
2345120016,213,231,2020/02/13 16:00:35
2345130012,223,167,2020/02/13 16:00:35
2346050013,78,104,2020/02/13 16:00:35
2346070015,55,182,2020/02/13 16:00:35
2346110014,78,195,2020/02/13 16:00:35
2346120010,571,226,2020/02/13 16:00:35
2346130016,0,102,2020/02/13 16:00:35
2346140012,920,318,2020/02/13 16:00:35
2346150018,813,240,2020/02/13 16:00:35
2346160014,1016,334,2020/02/13 16:00:35
2390040518,0,38,2020/02/13 16:00:35
2390050032,0,80,2020/02/13 16:00:35
2391020010,284,182,2020/02/13 16:00:35
2391030016,1421,404,2020/02/13 16:00:35
