醫事機構代碼,成人口罩剩餘數,兒童口罩剩餘數,來源資料時間
0145080011,500,251,2020/02/12 14:00:39
0291010010,4,56,2020/02/12 14:00:39
2331190019,200,50,2020/02/12 14:00:39
2331240014,4,220,2020/02/12 14:00:39
2331260016,0,102,2020/02/12 14:00:39
2331290014,0,42,2020/02/12 14:00:39
2333070010,0,44,2020/02/12 14:00:39
2333120015,0,162,2020/02/12 14:00:39
2333140017,261,100,2020/02/12 14:00:39
2334110013,109,174,2020/02/12 14:00:39
2335110017,6,78,2020/02/12 14:00:39
2335150011,0,2,2020/02/12 14:00:39
2335170013,12,120,2020/02/12 14:00:39
2335180019,0,152,2020/02/12 14:00:39
2336210034,100,84,2020/02/12 14:00:39
2338070010,200,128,2020/02/12 14:00:39
2338120015,2,106,2020/02/12 14:00:39
2340170016,2,94,2020/02/12 14:00:39
2341140012,400,100,2020/02/12 14:00:39
2341250013,66,212,2020/02/12 14:00:39
2341300018,74,240,2020/02/12 14:00:39
2342130010,0,214,2020/02/12 14:00:39
2342180010,2,36,2020/02/12 14:00:39
2342250017,760,240,2020/02/12 14:00:39
2342260013,890,268,2020/02/12 14:00:39
2342270019,588,146,2020/02/12 14:00:39
2343240015,56,116,2020/02/12 14:00:39
2343260017,910,276,2020/02/12 14:00:39
2343270013,1295,359,2020/02/12 14:00:39
2343280019,16,110,2020/02/12 14:00:39
2343290015,918,258,2020/02/12 14:00:39
2343300016,978,296,2020/02/12 14:00:39
2343320018,932,270,2020/02/12 14:00:39
2343330014,726,226,2020/02/12 14:00:39
2344011036,146,200,2020/02/12 14:00:39
2344030013,28,120,2020/02/12 14:00:39
2344030022,556,234,2020/02/12 14:00:39
2344030031,616,246,2020/02/12 14:00:39
2344050015,282,288,2020/02/12 14:00:39
2344050024,858,304,2020/02/12 14:00:39
2344060011,12,194,2020/02/12 14:00:39
2345100014,2,132,2020/02/12 14:00:39
2345110010,48,0,2020/02/12 14:00:39
2345120016,231,195,2020/02/12 14:00:39
2345130012,209,143,2020/02/12 14:00:39
2346050013,60,80,2020/02/12 14:00:39
2346070015,69,156,2020/02/12 14:00:39
2346110014,88,161,2020/02/12 14:00:39
2346120010,523,192,2020/02/12 14:00:39
2346130016,16,80,2020/02/12 14:00:39
2346140012,814,276,2020/02/12 14:00:39
2346150018,722,212,2020/02/12 14:00:39
2346160014,914,298,2020/02/12 14:00:39
2390040518,0,44,2020/02/12 14:00:39
2390050032,60,66,2020/02/12 14:00:39
2391020010,294,170,2020/02/12 14:00:39
2391030016,1143,314,2020/02/12 14:00:39
2391030026,1103,328,2020/02/12 14:00:39
2391040012,832,312,2020/02/12 14:00:39
5901010058,0,88,2020/02/12 14:00:39
5901010076,0,1,2020/02/12 14:00:39
5901010085,0,30,2020/02/12 14:00:39
5901010094,9,72,2020/02/12 14:00:39
5901010165,0,94,2020/02/12 14:00:39
5901010174,395,123,2020/02/12 14:00:39
5901010192,0,56,2020/02/12 14:00:39
5901010272,0,106,2020/02/12 14:00:39
5901010290,0,78,2020/02/12 14:00:39
5901010496,0,94,2020/02/12 14:00:39
5901010576,0,56,2020/02/12 14:00:39
5901011662,2,176,2020/02/12 14:00:39
5901011699,10,108,2020/02/12 14:00:39
5901011733,2,136,2020/02/12 14:00:39
5901011751,2,12,2020/02/12 14:00:39
5901011760,2,156,2020/02/12 14:00:39
5901011975,8,30,2020/02/12 14:00:39
5901012203,0,48,2020/02/12 14:00:39
5901012383,28,164,2020/02/12 14:00:39
5901012409,198,70,2020/02/12 14:00:39
5901012454,0,68,2020/02/12 14:00:39
5901012490,3,71,2020/02/12 14:00:39
5901012507,2,42,2020/02/12 14:00:39
5901012516,200,96,2020/02/12 14:00:39
5901012561,0,100,2020/02/12 14:00:39
5901012570,0,2,2020/02/12 14:00:39
5901012598,22,41,2020/02/12 14:00:39
5901012632,0,57,2020/02/12 14:00:39
5901012650,200,112,2020/02/12 14:00:39
5901012669,198,198,2020/02/12 14:00:39
5901012712,0,4,2020/02/12 14:00:39
5901012749,0,76,2020/02/12 14:00:39
5901012758,0,50,2020/02/12 14:00:39
5901012767,2,64,2020/02/12 14:00:39
5901012918,0,18,2020/02/12 14:00:39
5901012963,0,14,2020/02/12 14:00:39
5901013004,0,140,2020/02/12 14:00:39
5901013095,200,108,2020/02/12 14:00:39
5901013120,29,69,2020/02/12 14:00:39
5901013139,194,77,2020/02/12 14:00:39
5901013148,0,16,2020/02/12 14:00:39
5901013157,200,50,2020/02/12 14:00:39
5901013175,0,12,2020/02/12 14:00:39
5901013200,0,23,2020/02/12 14:00:39
5901013246,0,46,2020/02/12 14:00:39
5901013264,2,164,2020/02/12 14:00:39
5901013308,198,46,2020/02/12 14:00:39
5901013326,200,68,2020/02/12 14:00:39
5901013344,0,70,2020/02/12 14:00:39
5901013362,0,62,2020/02/12 14:00:39
5901013371,94,170,2020/02/12 14:00:39
5901013380,1,88,2020/02/12 14:00:39
5901013399,108,74,2020/02/12 14:00:39
5901013406,0,100,2020/02/12 14:00:39
5901013433,0,46,2020/02/12 14:00:39
5901013442,0,160,2020/02/12 14:00:39
5901013451,0,144,2020/02/12 14:00:39
5901013460,0,66,2020/02/12 14:00:39
5901013488,202,184,2020/02/12 14:00:39
5901013497,18,88,2020/02/12 14:00:39
5901013504,0,44,2020/02/12 14:00:39
5901013513,194,78,2020/02/12 14:00:39
5901013522,0,64,2020/02/12 14:00:39
5901020296,0,130,2020/02/12 14:00:39
5901020303,8,92,2020/02/12 14:00:39
5901020376,2,48,2020/02/12 14:00:39
5901020385,0,68,2020/02/12 14:00:39
5901020465,200,78,2020/02/12 14:00:39
5901020554,0,18,2020/02/12 14:00:39
5901020563,0,46,2020/02/12 14:00:39
5901020590,198,138,2020/02/12 14:00:39
5901020616,0,90,2020/02/12 14:00:39
5901020634,3,103,2020/02/12 14:00:39
5901020652,0,70,2020/02/12 14:00:39
5901020661,0,76,2020/02/12 14:00:39
5901020670,0,199,2020/02/12 14:00:39
5901020689,200,162,2020/02/12 14:00:39
5901020698,0,106,2020/02/12 14:00:39
5901020732,10,96,2020/02/12 14:00:39
5901020787,0,29,2020/02/12 14:00:39
5901020858,0,70,2020/02/12 14:00:39
5901020876,0,76,2020/02/12 14:00:39
5901020901,30,186,2020/02/12 14:00:39
5901021248,0,2,2020/02/12 14:00:39
5901021346,0,84,2020/02/12 14:00:39
5901021382,0,38,2020/02/12 14:00:39
5901021408,0,106,2020/02/12 14:00:39
5901022521,14,74,2020/02/12 14:00:39
5901022601,0,80,2020/02/12 14:00:39
5901022898,0,56,2020/02/12 14:00:39
5901023073,0,146,2020/02/12 14:00:39
5901023091,402,278,2020/02/12 14:00:39
5901023153,80,190,2020/02/12 14:00:39
5901023215,188,194,2020/02/12 14:00:39
5901023304,14,32,2020/02/12 14:00:39
5901023313,212,138,2020/02/12 14:00:39
5901023331,178,200,2020/02/12 14:00:39
5901023386,24,118,2020/02/12 14:00:39
5901023411,172,50,2020/02/12 14:00:39
5901023519,0,64,2020/02/12 14:00:39
5901023523,6,112,2020/02/12 14:00:39
5901023591,0,90,2020/02/12 14:00:39
5901023653,38,63,2020/02/12 14:00:39
5901023680,72,126,2020/02/12 14:00:39
5901023706,184,162,2020/02/12 14:00:39
5901023724,24,84,2020/02/12 14:00:39
5901023831,0,74,2020/02/12 14:00:39
5901023886,22,10,2020/02/12 14:00:39
5901023902,0,106,2020/02/12 14:00:39
