醫事機構代碼,成人口罩剩餘數,兒童口罩剩餘數,來源資料時間
0145080011,1065,621,2020/02/20 14:00:35
0291010010,0,196,2020/02/20 14:00:35
2101110027,400,200,2020/02/20 14:00:35
2101161033,400,200,2020/02/20 14:00:35
2101200017,400,200,2020/02/20 14:00:35
2303240013,260,230,2020/02/20 14:00:35
2311010010,240,316,2020/02/20 14:00:35
2311020016,126,281,2020/02/20 14:00:35
2311030012,252,322,2020/02/20 14:00:35
2311040018,256,346,2020/02/20 14:00:35
2311050014,228,320,2020/02/20 14:00:35
2311060010,200,328,2020/02/20 14:00:35
2311070016,261,346,2020/02/20 14:00:35
2312010014,138,188,2020/02/20 14:00:35
2312041028,0,16,2020/02/20 14:00:35
2312050018,394,200,2020/02/20 14:00:35
2317020010,252,296,2020/02/20 14:00:35
2317040012,172,248,2020/02/20 14:00:35
2317050018,256,292,2020/02/20 14:00:35
2317060014,272,278,2020/02/20 14:00:35
2317070010,158,230,2020/02/20 14:00:35
2317080016,228,298,2020/02/20 14:00:35
2317081022,222,246,2020/02/20 14:00:35
2321010013,204,282,2020/02/20 14:00:35
2321020019,54,238,2020/02/20 14:00:35
2321030015,413,319,2020/02/20 14:00:35
2321040011,422,311,2020/02/20 14:00:35
2321060013,128,248,2020/02/20 14:00:35
2321070019,142,242,2020/02/20 14:00:35
2322010017,351,200,2020/02/20 14:00:35
2322020013,304,184,2020/02/20 14:00:35
2331070012,0,56,2020/02/20 14:00:35
2331080018,0,86,2020/02/20 14:00:35
2331090014,162,284,2020/02/20 14:00:35
2331100015,128,242,2020/02/20 14:00:35
2331120017,0,164,2020/02/20 14:00:35
2331160011,12,150,2020/02/20 14:00:35
2331170017,0,54,2020/02/20 14:00:35
2331180013,0,274,2020/02/20 14:00:35
2331190019,148,260,2020/02/20 14:00:35
2331210016,0,95,2020/02/20 14:00:35
2331220012,198,308,2020/02/20 14:00:35
2331230018,130,296,2020/02/20 14:00:35
2331240014,0,612,2020/02/20 14:00:35
2331250010,100,296,2020/02/20 14:00:35
2331260016,0,364,2020/02/20 14:00:35
2331270012,0,214,2020/02/20 14:00:35
2331280018,32,265,2020/02/20 14:00:35
2331290014,0,188,2020/02/20 14:00:35
2332030012,374,192,2020/02/20 14:00:35
2332040018,0,116,2020/02/20 14:00:35
2332060010,400,196,2020/02/20 14:00:35
2332080012,0,92,2020/02/20 14:00:35
2332090018,100,116,2020/02/20 14:00:35
2332100019,24,80,2020/02/20 14:00:35
2332110015,192,230,2020/02/20 14:00:35
2332120011,146,262,2020/02/20 14:00:35
2332130017,184,192,2020/02/20 14:00:35
2333070010,0,224,2020/02/20 14:00:35
2333100013,0,96,2020/02/20 14:00:35
2333110019,2,220,2020/02/20 14:00:35
2333120015,1,381,2020/02/20 14:00:35
2333130011,140,228,2020/02/20 14:00:35
2333140017,672,384,2020/02/20 14:00:35
2334010018,332,312,2020/02/20 14:00:35
2334020014,384,354,2020/02/20 14:00:35
2334030010,0,156,2020/02/20 14:00:35
2334040016,274,276,2020/02/20 14:00:35
2334050012,292,182,2020/02/20 14:00:35
2334060018,400,302,2020/02/20 14:00:35
2334070014,0,130,2020/02/20 14:00:35
2334081026,4,280,2020/02/20 14:00:35
2334090016,382,301,2020/02/20 14:00:35
2334100017,0,242,2020/02/20 14:00:35
2334110013,103,462,2020/02/20 14:00:35
2334120019,139,182,2020/02/20 14:00:35
2335010012,0,112,2020/02/20 14:00:35
2335020018,400,298,2020/02/20 14:00:35
2335030014,0,30,2020/02/20 14:00:35
2335040010,1,67,2020/02/20 14:00:35
2335050016,0,20,2020/02/20 14:00:35
2335060012,24,182,2020/02/20 14:00:35
2335070018,180,264,2020/02/20 14:00:35
2335080014,52,156,2020/02/20 14:00:35
2335090010,0,74,2020/02/20 14:00:35
2335100011,0,84,2020/02/20 14:00:35
2335110017,8,230,2020/02/20 14:00:35
2335120013,32,162,2020/02/20 14:00:35
2335130019,130,224,2020/02/20 14:00:35
2335140015,238,292,2020/02/20 14:00:35
2335150011,0,31,2020/02/20 14:00:35
2335160017,1,185,2020/02/20 14:00:35
2335170013,57,395,2020/02/20 14:00:35
2335180019,0,338,2020/02/20 14:00:35
2336010016,176,284,2020/02/20 14:00:35
2336020012,230,342,2020/02/20 14:00:35
2336030018,204,272,2020/02/20 14:00:35
2336040014,296,258,2020/02/20 14:00:35
2336050010,300,286,2020/02/20 14:00:35
2336060016,226,208,2020/02/20 14:00:35
2336070012,152,242,2020/02/20 14:00:35
2336080018,156,202,2020/02/20 14:00:35
2336090014,224,280,2020/02/20 14:00:35
2336100015,218,216,2020/02/20 14:00:35
2336110011,248,302,2020/02/20 14:00:35
2336120017,118,298,2020/02/20 14:00:35
2336130013,184,284,2020/02/20 14:00:35
2336140019,262,312,2020/02/20 14:00:35
2336150015,232,340,2020/02/20 14:00:35
2336160011,286,290,2020/02/20 14:00:35
2336170017,277,264,2020/02/20 14:00:35
2336180013,258,286,2020/02/20 14:00:35
2336190019,302,342,2020/02/20 14:00:35
2336200010,234,266,2020/02/20 14:00:35
2336210025,341,288,2020/02/20 14:00:35
2336210034,320,444,2020/02/20 14:00:35
2337010010,398,346,2020/02/20 14:00:35
2337010029,400,346,2020/02/20 14:00:35
2337020016,400,292,2020/02/20 14:00:35
2337030012,322,239,2020/02/20 14:00:35
2337040018,422,358,2020/02/20 14:00:35
2337050014,400,264,2020/02/20 14:00:35
2337060010,398,320,2020/02/20 14:00:35
