醫事機構代碼,成人口罩剩餘數,兒童口罩剩餘數,來源資料時間
0145080011,618,311,2020/02/14 10:00:35
0291010010,8,88,2020/02/14 10:00:35
2331240014,0,292,2020/02/14 10:00:35
2331260016,0,158,2020/02/14 10:00:35
2331290014,32,64,2020/02/14 10:00:35
2333070010,0,90,2020/02/14 10:00:35
2333120015,29,214,2020/02/14 10:00:35
2333140017,485,168,2020/02/14 10:00:35
2334110013,78,216,2020/02/14 10:00:35
2335110017,6,98,2020/02/14 10:00:35
2335150011,4,6,2020/02/14 10:00:35
2335170013,0,156,2020/02/14 10:00:35
2335180019,0,190,2020/02/14 10:00:35
2336210034,274,152,2020/02/14 10:00:35
2338070010,0,136,2020/02/14 10:00:35
2338120015,10,136,2020/02/14 10:00:35
2340170016,2,128,2020/02/14 10:00:35
2341140012,400,100,2020/02/14 10:00:35
2341250013,60,258,2020/02/14 10:00:35
2341300018,0,312,2020/02/14 10:00:35
2342130010,4,278,2020/02/14 10:00:35
2342180010,0,66,2020/02/14 10:00:35
2342250017,1048,320,2020/02/14 10:00:35
2342260013,1156,354,2020/02/14 10:00:35
2342270019,824,212,2020/02/14 10:00:35
2343240015,46,122,2020/02/14 10:00:35
2343260017,1164,358,2020/02/14 10:00:35
2343270013,1387,391,2020/02/14 10:00:35
2343280019,38,154,2020/02/14 10:00:35
2343290015,1238,348,2020/02/14 10:00:35
2343300016,1192,368,2020/02/14 10:00:35
2343320018,1230,366,2020/02/14 10:00:35
2343330014,894,276,2020/02/14 10:00:35
2344011036,142,244,2020/02/14 10:00:35
2344030013,34,140,2020/02/14 10:00:35
2344030022,852,324,2020/02/14 10:00:35
2344030031,668,280,2020/02/14 10:00:35
2344050015,432,370,2020/02/14 10:00:35
2344050024,1074,400,2020/02/14 10:00:35
2344060011,0,230,2020/02/14 10:00:35
2345100014,200,224,2020/02/14 10:00:35
2345110010,50,22,2020/02/14 10:00:35
2345120016,247,263,2020/02/14 10:00:35
2345130012,317,201,2020/02/14 10:00:35
2346050013,192,140,2020/02/14 10:00:35
2346070015,125,224,2020/02/14 10:00:35
2346110014,113,225,2020/02/14 10:00:35
2346120010,708,264,2020/02/14 10:00:35
2346130016,0,118,2020/02/14 10:00:35
2346140012,1106,364,2020/02/14 10:00:35
2346150018,985,286,2020/02/14 10:00:35
2346160014,1180,382,2020/02/14 10:00:35
2390040518,200,88,2020/02/14 10:00:35
2390050032,200,130,2020/02/14 10:00:35
2391020010,344,198,2020/02/14 10:00:35
2391030016,1575,454,2020/02/14 10:00:35
2391030026,1223,418,2020/02/14 10:00:35
2391040012,1051,400,2020/02/14 10:00:35
5901010058,152,158,2020/02/14 10:00:35
5901010076,67,17,2020/02/14 10:00:35
5901010085,6,44,2020/02/14 10:00:35
5901010094,188,126,2020/02/14 10:00:35
5901010165,110,148,2020/02/14 10:00:35
5901010174,0,36,2020/02/14 10:00:35
5901010192,8,74,2020/02/14 10:00:35
5901010272,182,170,2020/02/14 10:00:35
5901010290,0,82,2020/02/14 10:00:35
5901010496,50,82,2020/02/14 10:00:35
5901010576,20,62,2020/02/14 10:00:35
5901011662,0,230,2020/02/14 10:00:35
5901011699,158,156,2020/02/14 10:00:35
5901011733,184,204,2020/02/14 10:00:35
5901011751,148,32,2020/02/14 10:00:35
5901011760,0,182,2020/02/14 10:00:35
5901011975,16,24,2020/02/14 10:00:35
5901012203,0,74,2020/02/14 10:00:35
5901012383,0,150,2020/02/14 10:00:35
5901012409,0,20,2020/02/14 10:00:35
5901012454,0,114,2020/02/14 10:00:35
5901012490,56,105,2020/02/14 10:00:35
5901012507,14,50,2020/02/14 10:00:35
5901012516,200,105,2020/02/14 10:00:35
5901012561,42,122,2020/02/14 10:00:35
5901012570,203,113,2020/02/14 10:00:35
5901012598,0,1,2020/02/14 10:00:35
5901012632,1,46,2020/02/14 10:00:35
5901012650,0,110,2020/02/14 10:00:35
5901012669,0,224,2020/02/14 10:00:35
5901012749,0,118,2020/02/14 10:00:35
5901012758,0,62,2020/02/14 10:00:35
5901012767,196,96,2020/02/14 10:00:35
5901012963,0,46,2020/02/14 10:00:35
5901013004,0,192,2020/02/14 10:00:35
5901013095,194,144,2020/02/14 10:00:35
5901013120,46,103,2020/02/14 10:00:35
5901013139,0,81,2020/02/14 10:00:35
5901013157,0,6,2020/02/14 10:00:35
5901013175,10,0,2020/02/14 10:00:35
5901013200,0,65,2020/02/14 10:00:35
5901013246,0,96,2020/02/14 10:00:35
5901013264,14,222,2020/02/14 10:00:35
5901013308,194,74,2020/02/14 10:00:35
5901013344,0,100,2020/02/14 10:00:35
5901013362,0,52,2020/02/14 10:00:35
5901013371,0,196,2020/02/14 10:00:35
5901013380,7,110,2020/02/14 10:00:35
5901013399,116,94,2020/02/14 10:00:35
5901013406,102,138,2020/02/14 10:00:35
5901013433,2,58,2020/02/14 10:00:35
5901013442,0,234,2020/02/14 10:00:35
5901013451,0,204,2020/02/14 10:00:35
5901013460,32,70,2020/02/14 10:00:35
5901013488,196,254,2020/02/14 10:00:35
5901013497,74,134,2020/02/14 10:00:35
5901013504,0,40,2020/02/14 10:00:35
5901013513,0,40,2020/02/14 10:00:35
5901013522,0,122,2020/02/14 10:00:35
5901020296,0,185,2020/02/14 10:00:35
5901020303,0,118,2020/02/14 10:00:35
5901020376,0,115,2020/02/14 10:00:35
5901020385,0,104,2020/02/14 10:00:35
5901020465,0,72,2020/02/14 10:00:35
5901020554,200,98,2020/02/14 10:00:35
5901020563,14,54,2020/02/14 10:00:35
5901020590,0,162,2020/02/14 10:00:35
5901020616,0,144,2020/02/14 10:00:35
5901020634,5,111,2020/02/14 10:00:35
5901020652,168,100,2020/02/14 10:00:35
5901020661,0,64,2020/02/14 10:00:35
5901020670,0,211,2020/02/14 10:00:35
5901020689,208,228,2020/02/14 10:00:35
5901020698,0,92,2020/02/14 10:00:35
5901020732,200,124,2020/02/14 10:00:35
5901020787,0,55,2020/02/14 10:00:35
5901020858,52,80,2020/02/14 10:00:35
5901020876,0,86,2020/02/14 10:00:35
5901020901,170,234,2020/02/14 10:00:35
5901021248,0,2,2020/02/14 10:00:35
5901021346,176,138,2020/02/14 10:00:35
5901021382,6,38,2020/02/14 10:00:35
5901021408,0,148,2020/02/14 10:00:35
5901022521,62,64,2020/02/14 10:00:35
5901022601,0,66,2020/02/14 10:00:35
5901022898,188,66,2020/02/14 10:00:35
5901023073,195,208,2020/02/14 10:00:35
5901023091,332,358,2020/02/14 10:00:35
5901023153,0,218,2020/02/14 10:00:35
5901023215,0,192,2020/02/14 10:00:35
5901023304,198,50,2020/02/14 10:00:35
5901023313,0,156,2020/02/14 10:00:35
5901023331,0,224,2020/02/14 10:00:35
5901023386,0,130,2020/02/14 10:00:35
5901023411,0,20,2020/02/14 10:00:35
5901023519,0,116,2020/02/14 10:00:35
5901023523,54,178,2020/02/14 10:00:35
5901023591,0,134,2020/02/14 10:00:35
5901023653,0,33,2020/02/14 10:00:35
5901023680,2,116,2020/02/14 10:00:35
5901023706,192,248,2020/02/14 10:00:35
5901023724,0,78,2020/02/14 10:00:35
5901023831,18,112,2020/02/14 10:00:35
5901023886,10,8,2020/02/14 10:00:35
5901023902,0,106,2020/02/14 10:00:35
5901024098,196,116,2020/02/14 10:00:35
5901024123,182,96,2020/02/14 10:00:35
5901024178,16,154,2020/02/14 10:00:35
5901024212,0,137,2020/02/14 10:00:35
5901024221,18,142,2020/02/14 10:00:35
5901024310,126,112,2020/02/14 10:00:35
5901024347,195,30,2020/02/14 10:00:35
5901024427,0,28,2020/02/14 10:00:35
5901024472,0,86,2020/02/14 10:00:35
5901024481,190,66,2020/02/14 10:00:35
5901024490,0,36,2020/02/14 10:00:35
5901024516,90,34,2020/02/14 10:00:35
5901024525,0,130,2020/02/14 10:00:35
5901024543,0,94,2020/02/14 10:00:35
5901024632,45,56,2020/02/14 10:00:35
5901024669,192,202,2020/02/14 10:00:35
5901024678,0,66,2020/02/14 10:00:35
5901024696,200,200,2020/02/14 10:00:35
5901024703,0,22,2020/02/14 10:00:35
5901024712,296,128,2020/02/14 10:00:35
5901024721,0,124,2020/02/14 10:00:35
5901024758,0,69,2020/02/14 10:00:35
5901024767,200,154,2020/02/14 10:00:35
5901024810,190,92,2020/02/14 10:00:35
5901024829,22,6,2020/02/14 10:00:35
5901024838,0,92,2020/02/14 10:00:35
5901024856,0,114,2020/02/14 10:00:35
5901024865,0,150,2020/02/14 10:00:35
5901024874,100,42,2020/02/14 10:00:35
5901024883,2,0,2020/02/14 10:00:35
5901024892,0,88,2020/02/14 10:00:35
5901024909,200,158,2020/02/14 10:00:35
5901024918,72,48,2020/02/14 10:00:35
5901090074,0,106,2020/02/14 10:00:35
5901090127,158,108,2020/02/14 10:00:35
5901090154,182,64,2020/02/14 10:00:35
5901090181,0,84,2020/02/14 10:00:35
