醫事機構代碼,成人口罩剩餘數,兒童口罩剩餘數,來源資料時間
0145080011,1013,613,2020/02/20 22:00:36
0291010010,0,192,2020/02/20 22:00:36
2303240013,154,206,2020/02/20 22:00:36
2311010010,110,312,2020/02/20 22:00:36
2311020016,0,233,2020/02/20 22:00:36
2311030012,154,314,2020/02/20 22:00:36
2311040018,0,294,2020/02/20 22:00:36
2311050014,130,276,2020/02/20 22:00:36
2311060010,0,268,2020/02/20 22:00:36
2311070016,143,342,2020/02/20 22:00:36
2312010014,0,120,2020/02/20 22:00:36
2312041028,0,4,2020/02/20 22:00:36
2312050018,0,92,2020/02/20 22:00:36
2317020010,42,216,2020/02/20 22:00:36
2317040012,0,208,2020/02/20 22:00:36
2317050018,104,248,2020/02/20 22:00:36
2317060014,178,274,2020/02/20 22:00:36
2317070010,34,166,2020/02/20 22:00:36
2317080016,140,262,2020/02/20 22:00:36
2317081022,0,190,2020/02/20 22:00:36
2321010013,204,282,2020/02/20 22:00:36
2321020019,54,238,2020/02/20 22:00:36
2321030015,413,319,2020/02/20 22:00:36
2321040011,422,311,2020/02/20 22:00:36
2321060013,122,252,2020/02/20 22:00:36
2321070019,142,242,2020/02/20 22:00:36
2322010017,281,192,2020/02/20 22:00:36
2322020013,144,156,2020/02/20 22:00:36
2331070012,0,56,2020/02/20 22:00:36
2331080018,0,86,2020/02/20 22:00:36
2331090014,28,264,2020/02/20 22:00:36
2331100015,0,218,2020/02/20 22:00:36
2331120017,0,160,2020/02/20 22:00:36
2331160011,0,102,2020/02/20 22:00:36
2331170017,0,54,2020/02/20 22:00:36
2331180013,0,274,2020/02/20 22:00:36
2331190019,148,260,2020/02/20 22:00:36
2331210016,0,87,2020/02/20 22:00:36
2331220012,198,308,2020/02/20 22:00:36
2331230018,0,196,2020/02/20 22:00:36
2331240014,0,612,2020/02/20 22:00:36
2331250010,100,296,2020/02/20 22:00:36
2331260016,0,348,2020/02/20 22:00:36
2331270012,0,214,2020/02/20 22:00:36
2331280018,32,265,2020/02/20 22:00:36
2331290014,0,164,2020/02/20 22:00:36
2332030012,0,80,2020/02/20 22:00:36
