醫事機構代碼,成人口罩剩餘數,兒童口罩剩餘數,來源資料時間
0145080011,2705,1636,2020/02/27 14:00:38
0291010010,194,524,2020/02/27 14:00:38
2101010013,28,963,2020/02/27 14:00:38
2101020019,66,732,2020/02/27 14:00:38
2101090011,0,512,2020/02/27 14:00:38
2101100227,0,699,2020/02/27 14:00:38
2101110027,2,411,2020/02/27 14:00:38
2101120014,1,846,2020/02/27 14:00:38
2101150012,8,771,2020/02/27 14:00:38
2101161033,0,894,2020/02/27 14:00:38
2101170050,0,904,2020/02/27 14:00:38
2101180038,0,860,2020/02/27 14:00:38
2101191068,0,720,2020/02/27 14:00:38
2101200017,0,880,2020/02/27 14:00:38
2303240013,1606,1110,2020/02/27 14:00:38
2311010010,1067,1355,2020/02/27 14:00:38
2311020016,458,1261,2020/02/27 14:00:38
2311030012,1526,1482,2020/02/27 14:00:38
2311040018,616,1414,2020/02/27 14:00:38
2311050014,1510,1434,2020/02/27 14:00:38
2311060010,162,748,2020/02/27 14:00:38
2311070016,1149,1546,2020/02/27 14:00:38
2312010014,264,732,2020/02/27 14:00:38
2312041028,0,377,2020/02/27 14:00:38
2312050018,388,604,2020/02/27 14:00:38
2317020010,552,1014,2020/02/27 14:00:38
2317040012,446,888,2020/02/27 14:00:38
2317050018,1352,1292,2020/02/27 14:00:38
2317060014,1204,1234,2020/02/27 14:00:38
2317070010,576,918,2020/02/27 14:00:38
2317080016,1356,1256,2020/02/27 14:00:38
2317081022,920,1198,2020/02/27 14:00:38
2321010013,1572,1320,2020/02/27 14:00:38
2321020019,758,1166,2020/02/27 14:00:38
2321030015,2044,1388,2020/02/27 14:00:38
2321040011,2194,1489,2020/02/27 14:00:38
2321060013,976,1179,2020/02/27 14:00:38
2321070019,1088,1233,2020/02/27 14:00:38
2322010017,2247,1456,2020/02/27 14:00:38
2322020013,1486,1264,2020/02/27 14:00:38
2331070012,1,627,2020/02/27 14:00:38
2331080018,1,718,2020/02/27 14:00:38
2331090014,524,1184,2020/02/27 14:00:38
2331100015,348,1093,2020/02/27 14:00:38
2331120017,0,884,2020/02/27 14:00:38
2331160011,4,664,2020/02/27 14:00:38
2331170017,48,612,2020/02/27 14:00:38
2331180013,0,1054,2020/02/27 14:00:38
2331190019,31,1028,2020/02/27 14:00:38
2331200010,0,350,2020/02/27 14:00:38
2331210016,0,651,2020/02/27 14:00:38
2331220012,598,1164,2020/02/27 14:00:38
2331230018,40,864,2020/02/27 14:00:38
2331240014,372,1600,2020/02/27 14:00:38
2331250010,1220,1476,2020/02/27 14:00:38
2331260016,50,1168,2020/02/27 14:00:38
2331270012,0,1074,2020/02/27 14:00:38
2331280018,284,1113,2020/02/27 14:00:38
2331290014,12,771,2020/02/27 14:00:38
2332030012,506,956,2020/02/27 14:00:38
2332040018,290,792,2020/02/27 14:00:38
2332060010,854,1204,2020/02/27 14:00:38
2332080012,13,727,2020/02/27 14:00:38
2332090018,520,884,2020/02/27 14:00:38
2332100019,362,788,2020/02/27 14:00:38
2332110015,168,675,2020/02/27 14:00:38
2332120011,922,1194,2020/02/27 14:00:38
2332130017,1092,928,2020/02/27 14:00:38
2333010014,772,376,2020/02/27 14:00:38
2333020010,400,200,2020/02/27 14:00:38
2333030016,109,72,2020/02/27 14:00:38
2333050018,388,192,2020/02/27 14:00:38
2333060014,0,28,2020/02/27 14:00:38
2333070010,0,580,2020/02/27 14:00:38
2333080016,310,172,2020/02/27 14:00:38
2333090012,230,168,2020/02/27 14:00:38
2333100013,0,283,2020/02/27 14:00:38
2333110019,0,1072,2020/02/27 14:00:38
2333120015,403,1149,2020/02/27 14:00:38
2333130011,1252,940,2020/02/27 14:00:38
2333140017,1708,1086,2020/02/27 14:00:38
2334010018,1056,1159,2020/02/27 14:00:38
2334020014,1010,1374,2020/02/27 14:00:38
2334030010,918,1100,2020/02/27 14:00:38
2334040016,1144,1208,2020/02/27 14:00:38
2334050012,450,878,2020/02/27 14:00:38
2334060018,542,1061,2020/02/27 14:00:38
2334070014,1016,1250,2020/02/27 14:00:38
2334081026,390,1052,2020/02/27 14:00:38
2334090016,820,1042,2020/02/27 14:00:38
2334100017,0,946,2020/02/27 14:00:38
2334110013,1096,1222,2020/02/27 14:00:38
2334120019,1371,858,2020/02/27 14:00:38
2335010012,260,979,2020/02/27 14:00:38
2335020018,586,972,2020/02/27 14:00:38
2335030014,0,194,2020/02/27 14:00:38
2335040010,251,575,2020/02/27 14:00:38
2335050016,0,96,2020/02/27 14:00:38
2335060012,0,900,2020/02/27 14:00:38
2335070018,908,1124,2020/02/27 14:00:38
2335080014,256,708,2020/02/27 14:00:38
2335090010,104,550,2020/02/27 14:00:38
2335100011,0,552,2020/02/27 14:00:38
2335110017,16,642,2020/02/27 14:00:38
2335120013,288,830,2020/02/27 14:00:38
2335130019,216,1032,2020/02/27 14:00:38
2335140015,840,1212,2020/02/27 14:00:38
2335150011,0,264,2020/02/27 14:00:38
2335160017,1,807,2020/02/27 14:00:38
2335170013,652,1167,2020/02/27 14:00:38
2335180019,286,876,2020/02/27 14:00:38
2336010016,549,1007,2020/02/27 14:00:38
2336020012,1274,1446,2020/02/27 14:00:38
2336030018,426,980,2020/02/27 14:00:38
2336040014,286,898,2020/02/27 14:00:38
2336050010,582,818,2020/02/27 14:00:38
2336060016,246,524,2020/02/27 14:00:38
2336070012,572,866,2020/02/27 14:00:38
2336080018,117,482,2020/02/27 14:00:38
2336090014,533,1052,2020/02/27 14:00:38
2336100015,294,856,2020/02/27 14:00:38
2336110011,852,1198,2020/02/27 14:00:38
2336120017,642,1002,2020/02/27 14:00:38
2336130013,704,1160,2020/02/27 14:00:38
2336140019,768,1124,2020/02/27 14:00:38
2336150015,630,1224,2020/02/27 14:00:38
2336160011,298,942,2020/02/27 14:00:38
2336170017,444,844,2020/02/27 14:00:38
2336180013,658,1186,2020/02/27 14:00:38
2336190019,1068,1282,2020/02/27 14:00:38
2336200010,521,1082,2020/02/27 14:00:38
2336210025,1850,1304,2020/02/27 14:00:38
2336210034,1546,1383,2020/02/27 14:00:38
2337010010,1154,1199,2020/02/27 14:00:38
2337010029,1258,1322,2020/02/27 14:00:38
2337020016,806,908,2020/02/27 14:00:38
2337030012,382,575,2020/02/27 14:00:38
2337040018,1878,1380,2020/02/27 14:00:38
2337050014,780,1012,2020/02/27 14:00:38
2337060010,1626,1284,2020/02/27 14:00:38
2337070016,2347,1482,2020/02/27 14:00:38
2337080012,1723,1213,2020/02/27 14:00:38
2337090018,1024,1000,2020/02/27 14:00:38
2337100019,668,1012,2020/02/27 14:00:38
2337110015,772,1028,2020/02/27 14:00:38
2337120020,1032,1204,2020/02/27 14:00:38
2337130017,768,1214,2020/02/27 14:00:38
2337140013,1548,1442,2020/02/27 14:00:38
2337150019,666,990,2020/02/27 14:00:38
2337160015,1264,1203,2020/02/27 14:00:38
2337170011,524,826,2020/02/27 14:00:38
2337180017,818,1092,2020/02/27 14:00:38
2337190013,1224,1234,2020/02/27 14:00:38
2337200014,2818,1728,2020/02/27 14:00:38
2337210010,1084,1115,2020/02/27 14:00:38
2337220016,1134,1184,2020/02/27 14:00:38
2337230012,2748,1582,2020/02/27 14:00:38
2337240018,1450,1368,2020/02/27 14:00:38
2337250014,2368,1548,2020/02/27 14:00:38
2337260010,1526,1448,2020/02/27 14:00:38
