醫事機構代碼,成人口罩剩餘數,兒童口罩剩餘數,來源資料時間
0145080011,1105,645,2020/02/20 10:00:35
0291010010,100,316,2020/02/20 10:00:35
2303240013,0,70,2020/02/20 10:00:35
2311010010,0,144,2020/02/20 10:00:35
2311020016,398,313,2020/02/20 10:00:35
2311030012,0,150,2020/02/20 10:00:35
2311040018,0,168,2020/02/20 10:00:35
2311050014,0,144,2020/02/20 10:00:35
2311060010,0,156,2020/02/20 10:00:35
2311070016,1,158,2020/02/20 10:00:35
2312010014,0,20,2020/02/20 10:00:35
2312041028,400,200,2020/02/20 10:00:35
2317020010,0,104,2020/02/20 10:00:35
2317040012,0,132,2020/02/20 10:00:35
2317050018,0,124,2020/02/20 10:00:35
2317060014,0,134,2020/02/20 10:00:35
2317070010,0,118,2020/02/20 10:00:35
2317080016,0,126,2020/02/20 10:00:35
2317081022,0,98,2020/02/20 10:00:35
2321010013,408,330,2020/02/20 10:00:35
2321020019,232,282,2020/02/20 10:00:35
2321030015,561,371,2020/02/20 10:00:35
2321040011,168,147,2020/02/20 10:00:35
2321060013,400,312,2020/02/20 10:00:35
2321070019,212,250,2020/02/20 10:00:35
2322010017,200,50,2020/02/20 10:00:35
2331070012,84,132,2020/02/20 10:00:35
2331080018,36,178,2020/02/20 10:00:35
2331090014,0,132,2020/02/20 10:00:35
2331100015,0,106,2020/02/20 10:00:35
2331120017,0,192,2020/02/20 10:00:35
2331150015,122,156,2020/02/20 10:00:35
2331160011,0,70,2020/02/20 10:00:35
2331170017,120,158,2020/02/20 10:00:35
2331180013,180,306,2020/02/20 10:00:35
2331190019,218,272,2020/02/20 10:00:35
2331200010,20,32,2020/02/20 10:00:35
2331210016,0,84,2020/02/20 10:00:35
2331220012,306,332,2020/02/20 10:00:35
2331230018,0,140,2020/02/20 10:00:35
2331240014,2,628,2020/02/20 10:00:35
2331250010,202,308,2020/02/20 10:00:35
2331260016,0,412,2020/02/20 10:00:35
2331270012,46,246,2020/02/20 10:00:35
2331280018,126,281,2020/02/20 10:00:35
2331290014,148,252,2020/02/20 10:00:35
2332080012,400,200,2020/02/20 10:00:35
2332110015,0,78,2020/02/20 10:00:35
2332120011,0,126,2020/02/20 10:00:35
2332130017,398,346,2020/02/20 10:00:35
2333070010,38,268,2020/02/20 10:00:35
2333100013,126,184,2020/02/20 10:00:35
2333110019,148,260,2020/02/20 10:00:35
2333120015,115,497,2020/02/20 10:00:35
2333130011,382,312,2020/02/20 10:00:35
2333140017,800,428,2020/02/20 10:00:35
2334010018,0,124,2020/02/20 10:00:35
2334020014,0,154,2020/02/20 10:00:35
2334030010,0,156,2020/02/20 10:00:35
2334040016,0,116,2020/02/20 10:00:35
2334050012,0,114,2020/02/20 10:00:35
2334060018,0,102,2020/02/20 10:00:35
