醫事機構代碼,成人口罩剩餘數,兒童口罩剩餘數,來源資料時間
0145080011,2657,1624,2020/02/27 20:00:38
0291010010,162,496,2020/02/27 20:00:38
2101010013,28,963,2020/02/27 20:00:38
2101020019,66,732,2020/02/27 20:00:38
2101090011,0,512,2020/02/27 20:00:38
2101100227,0,699,2020/02/27 20:00:38
2101110027,2,411,2020/02/27 20:00:38
2101120014,1,846,2020/02/27 20:00:38
2101150012,8,771,2020/02/27 20:00:38
2101161033,0,894,2020/02/27 20:00:38
2101170050,0,904,2020/02/27 20:00:38
2101180038,0,860,2020/02/27 20:00:38
2101191068,0,720,2020/02/27 20:00:38
2101200017,0,880,2020/02/27 20:00:38
2303240013,1490,1090,2020/02/27 20:00:38
2311010010,949,1315,2020/02/27 20:00:38
2311020016,264,1237,2020/02/27 20:00:38
2311030012,1456,1466,2020/02/27 20:00:38
2311040018,412,1390,2020/02/27 20:00:38
2311050014,1386,1426,2020/02/27 20:00:38
2311060010,0,692,2020/02/27 20:00:38
2311070016,1013,1542,2020/02/27 20:00:38
2312010014,0,668,2020/02/27 20:00:38
2312041028,0,365,2020/02/27 20:00:38
2312050018,0,408,2020/02/27 20:00:38
2317020010,302,934,2020/02/27 20:00:38
2317040012,238,832,2020/02/27 20:00:38
2317050018,1198,1276,2020/02/27 20:00:38
2317060014,1066,1206,2020/02/27 20:00:38
2317070010,434,838,2020/02/27 20:00:38
2317080016,1210,1236,2020/02/27 20:00:38
2317081022,662,1150,2020/02/27 20:00:38
2321010013,1566,1332,2020/02/27 20:00:38
2321020019,758,1166,2020/02/27 20:00:38
2321030015,2044,1388,2020/02/27 20:00:38
2321040011,2194,1489,2020/02/27 20:00:38
2321060013,976,1179,2020/02/27 20:00:38
2321070019,1088,1233,2020/02/27 20:00:38
2322010017,2153,1452,2020/02/27 20:00:38
2322020013,1296,1176,2020/02/27 20:00:38
2331070012,1,627,2020/02/27 20:00:38
2331080018,1,718,2020/02/27 20:00:38
2331090014,324,1136,2020/02/27 20:00:38
2331100015,16,965,2020/02/27 20:00:38
