醫事機構代碼,成人口罩剩餘數,兒童口罩剩餘數,來源資料時間
0145080011,510,277,2020/02/13 18:00:35
0291010010,0,64,2020/02/13 18:00:35
2331240014,0,258,2020/02/13 18:00:35
2331260016,0,136,2020/02/13 18:00:35
2331290014,0,56,2020/02/13 18:00:35
2333070010,0,70,2020/02/13 18:00:35
2333120015,1,184,2020/02/13 18:00:35
2333140017,317,126,2020/02/13 18:00:35
2334110013,64,190,2020/02/13 18:00:35
2335110017,6,74,2020/02/13 18:00:35
2335150011,0,10,2020/02/13 18:00:35
2335170013,0,138,2020/02/13 18:00:35
2335180019,0,152,2020/02/13 18:00:35
2336210034,112,110,2020/02/13 18:00:35
2338070010,0,136,2020/02/13 18:00:35
2338120015,2,106,2020/02/13 18:00:35
2340170016,0,110,2020/02/13 18:00:35
2341140012,400,100,2020/02/13 18:00:35
2341250013,52,236,2020/02/13 18:00:35
2341300018,0,270,2020/02/13 18:00:35
2342130010,0,252,2020/02/13 18:00:35
2342180010,2,50,2020/02/13 18:00:35
2342250017,868,270,2020/02/13 18:00:35
2342260013,976,316,2020/02/13 18:00:35
2342270019,672,164,2020/02/13 18:00:35
2343240015,16,120,2020/02/13 18:00:35
2343260017,994,312,2020/02/13 18:00:35
2343270013,1407,391,2020/02/13 18:00:35
2343280019,0,138,2020/02/13 18:00:35
2343290015,1046,304,2020/02/13 18:00:35
2343300016,1036,324,2020/02/13 18:00:35
2343320018,1056,318,2020/02/13 18:00:35
2343330014,758,244,2020/02/13 18:00:35
2344011036,146,218,2020/02/13 18:00:35
2344030013,14,126,2020/02/13 18:00:35
2344030022,704,276,2020/02/13 18:00:35
2344030031,670,280,2020/02/13 18:00:35
2344050015,286,330,2020/02/13 18:00:35
2344050024,944,354,2020/02/13 18:00:35
2344060011,0,212,2020/02/13 18:00:35
2345100014,0,148,2020/02/13 18:00:35
2345110010,4,0,2020/02/13 18:00:35
2345120016,205,227,2020/02/13 18:00:35
2345130012,213,165,2020/02/13 18:00:35
2346050013,78,104,2020/02/13 18:00:35
2346070015,53,182,2020/02/13 18:00:35
2346110014,74,189,2020/02/13 18:00:35
2346120010,565,224,2020/02/13 18:00:35
2346130016,0,102,2020/02/13 18:00:35
2346140012,918,318,2020/02/13 18:00:35
2346150018,803,240,2020/02/13 18:00:35
2346160014,1010,332,2020/02/13 18:00:35
2390040518,0,38,2020/02/13 18:00:35
2390050032,0,80,2020/02/13 18:00:35
2391020010,284,182,2020/02/13 18:00:35
2391030016,1391,404,2020/02/13 18:00:35
2391030026,1025,368,2020/02/13 18:00:35
2391040012,904,350,2020/02/13 18:00:35
5901010058,0,112,2020/02/13 18:00:35
5901010076,1,1,2020/02/13 18:00:35
5901010085,0,28,2020/02/13 18:00:35
5901010094,4,84,2020/02/13 18:00:35
5901010165,0,108,2020/02/13 18:00:35
5901010174,6,44,2020/02/13 18:00:35
5901010192,0,44,2020/02/13 18:00:35
5901010272,0,120,2020/02/13 18:00:35
5901010290,0,76,2020/02/13 18:00:35
5901010496,0,76,2020/02/13 18:00:35
5901010576,0,40,2020/02/13 18:00:35
5901011662,78,200,2020/02/13 18:00:35
5901011699,0,110,2020/02/13 18:00:35
5901011733,0,164,2020/02/13 18:00:35
5901011760,0,162,2020/02/13 18:00:35
5901011975,4,20,2020/02/13 18:00:35
5901012203,0,78,2020/02/13 18:00:35
5901012383,0,152,2020/02/13 18:00:35
5901012409,6,28,2020/02/13 18:00:35
5901012454,0,130,2020/02/13 18:00:35
5901012490,0,77,2020/02/13 18:00:35
5901012507,0,36,2020/02/13 18:00:35
5901012516,0,61,2020/02/13 18:00:35
5901012561,0,94,2020/02/13 18:00:35
5901012570,0,39,2020/02/13 18:00:35
5901012598,6,13,2020/02/13 18:00:35
5901012632,1,48,2020/02/13 18:00:35
5901012650,2,112,2020/02/13 18:00:35
5901012669,0,224,2020/02/13 18:00:35
5901012712,0,2,2020/02/13 18:00:35
5901012749,2,134,2020/02/13 18:00:35
5901012758,0,78,2020/02/13 18:00:35
5901012767,0,2,2020/02/13 18:00:35
5901012963,0,2,2020/02/13 18:00:35
5901013004,0,152,2020/02/13 18:00:35
5901013095,214,351,2020/02/13 18:00:35
5901013120,8,79,2020/02/13 18:00:35
5901013139,0,83,2020/02/13 18:00:35
5901013157,0,30,2020/02/13 18:00:35
5901013200,0,71,2020/02/13 18:00:35
5901013246,0,64,2020/02/13 18:00:35
5901013264,0,204,2020/02/13 18:00:35
5901013308,28,34,2020/02/13 18:00:35
5901013326,0,16,2020/02/13 18:00:35
5901013344,0,112,2020/02/13 18:00:35
5901013362,0,62,2020/02/13 18:00:35
5901013371,0,200,2020/02/13 18:00:35
5901013380,3,100,2020/02/13 18:00:35
5901013399,98,82,2020/02/13 18:00:35
5901013406,0,100,2020/02/13 18:00:35
5901013433,0,34,2020/02/13 18:00:35
5901013442,0,198,2020/02/13 18:00:35
5901013451,0,208,2020/02/13 18:00:35
5901013460,0,50,2020/02/13 18:00:35
5901013488,46,210,2020/02/13 18:00:35
5901013497,24,106,2020/02/13 18:00:35
5901013513,34,54,2020/02/13 18:00:35
5901013522,0,88,2020/02/13 18:00:35
5901020296,6,189,2020/02/13 18:00:35
5901020303,2,116,2020/02/13 18:00:35
5901020376,2,119,2020/02/13 18:00:35
5901020385,0,78,2020/02/13 18:00:35
5901020465,0,82,2020/02/13 18:00:35
5901020554,0,6,2020/02/13 18:00:35
5901020563,0,24,2020/02/13 18:00:35
5901020590,0,124,2020/02/13 18:00:35
5901020616,0,114,2020/02/13 18:00:35
5901020634,5,101,2020/02/13 18:00:35
5901020652,0,54,2020/02/13 18:00:35
5901020661,0,72,2020/02/13 18:00:35
5901020670,0,217,2020/02/13 18:00:35
5901020689,80,184,2020/02/13 18:00:35
5901020698,0,72,2020/02/13 18:00:35
5901020732,0,90,2020/02/13 18:00:35
5901020787,8,67,2020/02/13 18:00:35
5901020858,0,48,2020/02/13 18:00:35
5901020876,0,86,2020/02/13 18:00:35
5901020901,2,192,2020/02/13 18:00:35
5901021248,0,2,2020/02/13 18:00:35
5901021346,0,90,2020/02/13 18:00:35
5901021382,0,10,2020/02/13 18:00:35
5901021408,0,152,2020/02/13 18:00:35
5901022521,18,58,2020/02/13 18:00:35
5901022601,0,70,2020/02/13 18:00:35
5901022898,0,32,2020/02/13 18:00:35
5901023073,0,168,2020/02/13 18:00:35
5901023091,136,308,2020/02/13 18:00:35
5901023153,0,222,2020/02/13 18:00:35
5901023215,0,194,2020/02/13 18:00:35
5901023313,18,164,2020/02/13 18:00:35
5901023331,0,224,2020/02/13 18:00:35
5901023386,42,136,2020/02/13 18:00:35
5901023411,0,32,2020/02/13 18:00:35
5901023519,0,126,2020/02/13 18:00:35
5901023523,0,132,2020/02/13 18:00:35
5901023591,0,102,2020/02/13 18:00:35
5901023653,0,41,2020/02/13 18:00:35
5901023680,18,120,2020/02/13 18:00:35
5901023706,0,198,2020/02/13 18:00:35
5901023724,0,88,2020/02/13 18:00:35
5901023831,0,72,2020/02/13 18:00:35
5901023886,28,30,2020/02/13 18:00:35
5901023902,0,106,2020/02/13 18:00:35
5901023966,0,12,2020/02/13 18:00:35
5901024098,0,76,2020/02/13 18:00:35
5901024114,0,10,2020/02/13 18:00:35
5901024123,36,58,2020/02/13 18:00:35
5901024178,0,99,2020/02/13 18:00:35
5901024212,0,141,2020/02/13 18:00:35
5901024221,0,122,2020/02/13 18:00:35
5901024310,0,68,2020/02/13 18:00:35
5901024347,0,20,2020/02/13 18:00:35
5901024427,2,0,2020/02/13 18:00:35
5901024472,0,92,2020/02/13 18:00:35
5901024481,8,20,2020/02/13 18:00:35
5901024525,0,130,2020/02/13 18:00:35
5901024543,0,76,2020/02/13 18:00:35
5901024632,0,34,2020/02/13 18:00:35
5901024669,0,154,2020/02/13 18:00:35
5901024678,0,84,2020/02/13 18:00:35
5901024696,198,174,2020/02/13 18:00:35
5901024703,0,50,2020/02/13 18:00:35
5901024712,0,50,2020/02/13 18:00:35
5901024721,0,88,2020/02/13 18:00:35
5901024758,0,91,2020/02/13 18:00:35
5901024767,0,110,2020/02/13 18:00:35
5901024810,4,58,2020/02/13 18:00:35
5901024829,0,2,2020/02/13 18:00:35
5901024838,0,98,2020/02/13 18:00:35
5901024856,96,122,2020/02/13 18:00:35
5901024865,0,162,2020/02/13 18:00:35
5901024874,0,16,2020/02/13 18:00:35
5901024883,2,0,2020/02/13 18:00:35
5901024892,0,88,2020/02/13 18:00:35
5901024909,0,112,2020/02/13 18:00:35
5901024918,14,16,2020/02/13 18:00:35
5901090074,0,84,2020/02/13 18:00:35
5901090127,0,86,2020/02/13 18:00:35
5901090154,0,18,2020/02/13 18:00:35
5901090181,0,10,2020/02/13 18:00:35
5901090216,0,178,2020/02/13 18:00:35
5901090243,0,50,2020/02/13 18:00:35
5901090289,0,36,2020/02/13 18:00:35
5901090323,0,80,2020/02/13 18:00:35
5901090369,0,10,2020/02/13 18:00:35
5901091473,6,43,2020/02/13 18:00:35
5901091544,0,104,2020/02/13 18:00:35
5901091624,0,48,2020/02/13 18:00:35
5901091688,0,72,2020/02/13 18:00:35
5901091759,14,30,2020/02/13 18:00:35
5901091820,0,6,2020/02/13 18:00:35
5901091839,0,52,2020/02/13 18:00:35
5901091857,0,16,2020/02/13 18:00:35
5901091884,10,54,2020/02/13 18:00:35
5901091973,0,109,2020/02/13 18:00:35
5901091991,2,30,2020/02/13 18:00:35
5901092014,202,98,2020/02/13 18:00:35
5901092041,0,90,2020/02/13 18:00:35
5901092050,2,62,2020/02/13 18:00:35
5901092069,34,108,2020/02/13 18:00:35
5901092078,8,118,2020/02/13 18:00:35
5901100057,0,8,2020/02/13 18:00:35
5901100066,2,144,2020/02/13 18:00:35
5901100155,0,202,2020/02/13 18:00:35
5901100244,0,75,2020/02/13 18:00:35
5901100333,11,115,2020/02/13 18:00:35
5901100342,0,148,2020/02/13 18:00:35
5901100422,0,2,2020/02/13 18:00:35
5901100431,3,114,2020/02/13 18:00:35
5901100440,89,90,2020/02/13 18:00:35
5901100495,0,20,2020/02/13 18:00:35
5901100628,0,102,2020/02/13 18:00:35
5901100664,16,154,2020/02/13 18:00:35
5901100717,0,116,2020/02/13 18:00:35
5901100771,0,70,2020/02/13 18:00:35
5901100799,0,128,2020/02/13 18:00:35
5901100959,0,47,2020/02/13 18:00:35
5901101072,6,92,2020/02/13 18:00:35
5901101161,2,0,2020/02/13 18:00:35
5901101205,0,4,2020/02/13 18:00:35
5901101250,2,94,2020/02/13 18:00:35
5901101321,0,178,2020/02/13 18:00:35
5901101509,0,118,2020/02/13 18:00:35
5901101536,4,0,2020/02/13 18:00:35
5901101607,0,106,2020/02/13 18:00:35
5901101625,0,36,2020/02/13 18:00:35
5901101652,0,186,2020/02/13 18:00:35
5901101910,0,84,2020/02/13 18:00:35
5901101929,4,24,2020/02/13 18:00:35
5901101992,0,174,2020/02/13 18:00:35
5901102015,0,126,2020/02/13 18:00:35
5901102060,0,124,2020/02/13 18:00:35
5901102408,2,0,2020/02/13 18:00:35
5901102417,2,48,2020/02/13 18:00:35
5901102444,0,66,2020/02/13 18:00:35
5901102560,0,78,2020/02/13 18:00:35
5901102579,0,124,2020/02/13 18:00:35
5901102597,2,200,2020/02/13 18:00:35
5901102631,0,94,2020/02/13 18:00:35
5901102686,0,134,2020/02/13 18:00:35
5901102748,2,96,2020/02/13 18:00:35
5901102828,0,113,2020/02/13 18:00:35
5901102837,0,112,2020/02/13 18:00:35
5901102855,0,48,2020/02/13 18:00:35
5901102873,0,68,2020/02/13 18:00:35
5901102891,2,4,2020/02/13 18:00:35
5901102962,1,111,2020/02/13 18:00:35
5901102999,0,100,2020/02/13 18:00:35
5901103030,0,86,2020/02/13 18:00:35
5901103110,0,84,2020/02/13 18:00:35
5901103147,0,6,2020/02/13 18:00:35
5901103183,0,72,2020/02/13 18:00:35
5901103192,0,150,2020/02/13 18:00:35
5901103209,0,158,2020/02/13 18:00:35
5901103227,0,72,2020/02/13 18:00:35
5901103236,6,112,2020/02/13 18:00:35
5901103272,0,118,2020/02/13 18:00:35
5901103325,12,132,2020/02/13 18:00:35
5901103334,0,104,2020/02/13 18:00:35
5901103343,102,114,2020/02/13 18:00:35
5901103352,2,95,2020/02/13 18:00:35
5901103405,0,108,2020/02/13 18:00:35
5901103414,2,122,2020/02/13 18:00:35
5901103423,110,172,2020/02/13 18:00:35
5901103450,4,144,2020/02/13 18:00:35
5901103469,0,132,2020/02/13 18:00:35
5901103487,6,44,2020/02/13 18:00:35
5901103496,14,104,2020/02/13 18:00:35
5901103512,0,100,2020/02/13 18:00:35
5901103521,0,169,2020/02/13 18:00:35
5901103530,0,98,2020/02/13 18:00:35
5901103549,2,104,2020/02/13 18:00:35
5901103558,0,46,2020/02/13 18:00:35
5901103576,6,76,2020/02/13 18:00:35
5901103585,52,36,2020/02/13 18:00:35
5901110080,0,118,2020/02/13 18:00:35
5901110133,0,78,2020/02/13 18:00:35
5901110302,0,58,2020/02/13 18:00:35
5901110311,4,52,2020/02/13 18:00:35
5901110393,0,38,2020/02/13 18:00:35
5901110446,0,2,2020/02/13 18:00:35
5901110624,0,12,2020/02/13 18:00:35
5901111890,8,40,2020/02/13 18:00:35
5901112100,3,118,2020/02/13 18:00:35
