醫事機構代碼,成人口罩剩餘數,兒童口罩剩餘數,來源資料時間
0145080011,594,263,2020/02/12 08:00:39
0291010010,4,44,2020/02/12 08:00:39
2331190019,200,50,2020/02/12 08:00:39
2331240014,200,230,2020/02/12 08:00:39
2331260016,200,110,2020/02/12 08:00:39
2331290014,0,24,2020/02/12 08:00:39
2333070010,0,40,2020/02/12 08:00:39
2333120015,201,192,2020/02/12 08:00:39
2333140017,187,102,2020/02/12 08:00:39
2334110013,199,186,2020/02/12 08:00:39
2335110017,10,64,2020/02/12 08:00:39
2335150011,197,52,2020/02/12 08:00:39
2335170013,0,82,2020/02/12 08:00:39
2335180019,192,176,2020/02/12 08:00:39
2336210034,0,40,2020/02/12 08:00:39
2338070010,0,78,2020/02/12 08:00:39
2338120015,2,82,2020/02/12 08:00:39
2340170016,0,50,2020/02/12 08:00:39
2341140012,400,100,2020/02/12 08:00:39
2341250013,0,170,2020/02/12 08:00:39
2341300018,220,260,2020/02/12 08:00:39
2342130010,212,238,2020/02/12 08:00:39
2342180010,0,16,2020/02/12 08:00:39
2342250017,598,200,2020/02/12 08:00:39
2342260013,734,226,2020/02/12 08:00:39
2342270019,406,98,2020/02/12 08:00:39
2343240015,24,88,2020/02/12 08:00:39
2343260017,760,236,2020/02/12 08:00:39
2343270013,1115,315,2020/02/12 08:00:39
2343280019,0,102,2020/02/12 08:00:39
2343290015,786,234,2020/02/12 08:00:39
2343300016,804,246,2020/02/12 08:00:39
2343320018,964,288,2020/02/12 08:00:39
2343330014,568,178,2020/02/12 08:00:39
2344011036,124,168,2020/02/12 08:00:39
2344030013,224,130,2020/02/12 08:00:39
2344030022,364,184,2020/02/12 08:00:39
2344030031,416,196,2020/02/12 08:00:39
2344050015,150,240,2020/02/12 08:00:39
2344050024,668,258,2020/02/12 08:00:39
2344060011,2,162,2020/02/12 08:00:39
2345100014,1,106,2020/02/12 08:00:39
2345120016,121,153,2020/02/12 08:00:39
2345130012,77,97,2020/02/12 08:00:39
2346050013,12,80,2020/02/12 08:00:39
2346070015,9,144,2020/02/12 08:00:39
2346110014,0,123,2020/02/12 08:00:39
2346120010,381,146,2020/02/12 08:00:39
2346130016,200,124,2020/02/12 08:00:39
2346140012,644,232,2020/02/12 08:00:39
