醫事機構代碼,成人口罩剩餘數,兒童口罩剩餘數,來源資料時間
0145080011,1013,613,2020/02/20 20:00:35
0291010010,0,192,2020/02/20 20:00:35
2303240013,154,206,2020/02/20 20:00:35
2311010010,110,312,2020/02/20 20:00:35
2311020016,0,233,2020/02/20 20:00:35
2311030012,154,314,2020/02/20 20:00:35
2311040018,0,294,2020/02/20 20:00:35
2311050014,130,276,2020/02/20 20:00:35
2311060010,0,268,2020/02/20 20:00:35
2311070016,143,342,2020/02/20 20:00:35
2312010014,0,120,2020/02/20 20:00:35
2312041028,0,4,2020/02/20 20:00:35
2312050018,0,92,2020/02/20 20:00:35
2317020010,42,216,2020/02/20 20:00:35
2317040012,0,208,2020/02/20 20:00:35
2317050018,104,248,2020/02/20 20:00:35
2317060014,178,274,2020/02/20 20:00:35
2317070010,34,166,2020/02/20 20:00:35
2317080016,140,262,2020/02/20 20:00:35
2317081022,0,190,2020/02/20 20:00:35
2321010013,204,282,2020/02/20 20:00:35
2321020019,54,238,2020/02/20 20:00:35
2321030015,413,319,2020/02/20 20:00:35
2321040011,422,311,2020/02/20 20:00:35
2321060013,122,252,2020/02/20 20:00:35
2321070019,142,242,2020/02/20 20:00:35
2322010017,281,192,2020/02/20 20:00:35
2322020013,144,156,2020/02/20 20:00:35
2331070012,0,56,2020/02/20 20:00:35
2331080018,0,86,2020/02/20 20:00:35
2331090014,28,264,2020/02/20 20:00:35
2331100015,0,218,2020/02/20 20:00:35
2331120017,0,160,2020/02/20 20:00:35
2331160011,0,102,2020/02/20 20:00:35
2331170017,0,54,2020/02/20 20:00:35
2331180013,0,274,2020/02/20 20:00:35
2331190019,148,260,2020/02/20 20:00:35
2331210016,0,87,2020/02/20 20:00:35
2331220012,198,308,2020/02/20 20:00:35
2331230018,0,196,2020/02/20 20:00:35
2331240014,0,612,2020/02/20 20:00:35
2331250010,100,296,2020/02/20 20:00:35
2331260016,0,348,2020/02/20 20:00:35
2331270012,0,214,2020/02/20 20:00:35
2331280018,32,265,2020/02/20 20:00:35
2331290014,0,164,2020/02/20 20:00:35
2332030012,0,80,2020/02/20 20:00:35
2332040018,0,116,2020/02/20 20:00:35
2332060010,76,164,2020/02/20 20:00:35
2332080012,0,92,2020/02/20 20:00:35
2332090018,98,116,2020/02/20 20:00:35
2332100019,14,76,2020/02/20 20:00:35
2332110015,0,74,2020/02/20 20:00:35
2332120011,146,262,2020/02/20 20:00:35
2332130017,180,222,2020/02/20 20:00:35
2333070010,0,208,2020/02/20 20:00:35
2333100013,0,88,2020/02/20 20:00:35
2333110019,0,216,2020/02/20 20:00:35
2333120015,1,381,2020/02/20 20:00:35
2333130011,128,228,2020/02/20 20:00:35
2333140017,624,368,2020/02/20 20:00:35
2334010018,76,244,2020/02/20 20:00:35
2334020014,130,314,2020/02/20 20:00:35
2334030010,140,284,2020/02/20 20:00:35
2334040016,178,244,2020/02/20 20:00:35
2334050012,42,206,2020/02/20 20:00:35
2334060018,0,174,2020/02/20 20:00:35
2334070014,68,250,2020/02/20 20:00:35
2334081026,4,280,2020/02/20 20:00:35
2334090016,70,225,2020/02/20 20:00:35
2334100017,0,242,2020/02/20 20:00:35
2334110013,103,462,2020/02/20 20:00:35
2334120019,139,182,2020/02/20 20:00:35
2335010012,0,112,2020/02/20 20:00:35
2335020018,36,254,2020/02/20 20:00:35
2335040010,15,159,2020/02/20 20:00:35
2335050016,0,16,2020/02/20 20:00:35
2335060012,16,182,2020/02/20 20:00:35
2335070018,146,252,2020/02/20 20:00:35
2335080014,52,156,2020/02/20 20:00:35
2335090010,0,74,2020/02/20 20:00:35
2335100011,0,72,2020/02/20 20:00:35
2335110017,8,194,2020/02/20 20:00:35
2335120013,0,146,2020/02/20 20:00:35
2335130019,0,192,2020/02/20 20:00:35
2335140015,210,292,2020/02/20 20:00:35
2335150011,0,23,2020/02/20 20:00:35
2335160017,1,185,2020/02/20 20:00:35
2335170013,35,395,2020/02/20 20:00:35
2335180019,0,330,2020/02/20 20:00:35
2336010016,0,208,2020/02/20 20:00:35
2336020012,154,322,2020/02/20 20:00:35
2336030018,0,180,2020/02/20 20:00:35
2336040014,2,158,2020/02/20 20:00:35
2336050010,0,170,2020/02/20 20:00:35
2336060016,0,56,2020/02/20 20:00:35
2336070012,10,210,2020/02/20 20:00:35
2336080018,0,114,2020/02/20 20:00:35
2336090014,84,224,2020/02/20 20:00:35
2336100015,0,156,2020/02/20 20:00:35
2336110011,44,234,2020/02/20 20:00:35
2336120017,0,262,2020/02/20 20:00:35
2336130013,22,264,2020/02/20 20:00:35
2336140019,64,264,2020/02/20 20:00:35
2336150015,58,288,2020/02/20 20:00:35
2336160011,66,254,2020/02/20 20:00:35
2336170017,9,204,2020/02/20 20:00:35
2336180013,82,250,2020/02/20 20:00:35
2336190019,202,298,2020/02/20 20:00:35
2336200010,114,238,2020/02/20 20:00:35
2336210025,291,280,2020/02/20 20:00:35
2336210034,266,428,2020/02/20 20:00:35
2337010010,102,298,2020/02/20 20:00:35
2337010029,218,294,2020/02/20 20:00:35
