醫事機構代碼,成人口罩剩餘數,兒童口罩剩餘數,來源資料時間
0145080011,622,339,2020/02/15 14:00:34
0291010010,0,114,2020/02/15 14:00:34
2331240014,0,320,2020/02/15 14:00:34
2331260016,0,178,2020/02/15 14:00:34
2331290014,0,54,2020/02/15 14:00:34
2333070010,0,92,2020/02/15 14:00:34
2333120015,1,236,2020/02/15 14:00:34
2333140017,454,184,2020/02/15 14:00:34
2334110013,55,234,2020/02/15 14:00:34
2335110017,6,114,2020/02/15 14:00:34
2335150011,0,24,2020/02/15 14:00:34
2335170013,1,198,2020/02/15 14:00:34
2335180019,0,208,2020/02/15 14:00:34
2336210034,286,198,2020/02/15 14:00:34
2338070010,200,204,2020/02/15 14:00:34
2338120015,0,160,2020/02/15 14:00:34
2340170016,6,128,2020/02/15 14:00:34
2341140012,400,100,2020/02/15 14:00:34
2341250013,62,286,2020/02/15 14:00:34
2341300018,28,352,2020/02/15 14:00:34
2342130010,0,304,2020/02/15 14:00:34
2342180010,0,80,2020/02/15 14:00:34
2342250017,1204,366,2020/02/15 14:00:34
2342260013,1220,384,2020/02/15 14:00:34
2342270019,982,256,2020/02/15 14:00:34
2343240015,42,124,2020/02/15 14:00:34
2343260017,1158,384,2020/02/15 14:00:34
2343270013,1567,455,2020/02/15 14:00:34
2343280019,92,150,2020/02/15 14:00:34
2343290015,1382,390,2020/02/15 14:00:34
2343300016,1310,410,2020/02/15 14:00:34
2343320018,1374,408,2020/02/15 14:00:34
2343330014,898,262,2020/02/15 14:00:34
2344011036,78,260,2020/02/15 14:00:34
2344030013,16,158,2020/02/15 14:00:34
2344030022,930,368,2020/02/15 14:00:34
2344030031,942,342,2020/02/15 14:00:34
2344050015,462,416,2020/02/15 14:00:34
2344050024,1218,440,2020/02/15 14:00:34
2344060011,0,260,2020/02/15 14:00:34
2345100014,0,196,2020/02/15 14:00:34
2345110010,4,0,2020/02/15 14:00:34
2345120016,261,303,2020/02/15 14:00:34
2345130012,399,235,2020/02/15 14:00:34
2346050013,166,142,2020/02/15 14:00:34
2346070015,149,244,2020/02/15 14:00:34
2346110014,125,247,2020/02/15 14:00:34
2346120010,744,290,2020/02/15 14:00:34
2346130016,6,156,2020/02/15 14:00:34
2346140012,1208,404,2020/02/15 14:00:34
2346150018,1107,326,2020/02/15 14:00:34
2346160014,1295,428,2020/02/15 14:00:34
2390040518,0,68,2020/02/15 14:00:34
2390050032,40,140,2020/02/15 14:00:34
2391020010,376,224,2020/02/15 14:00:34
2391030016,1489,442,2020/02/15 14:00:34
2391030026,1129,460,2020/02/15 14:00:34
2391040012,1045,437,2020/02/15 14:00:34
5901010058,0,136,2020/02/15 14:00:34
5901010076,1,11,2020/02/15 14:00:34
5901010085,0,42,2020/02/15 14:00:34
5901010094,36,114,2020/02/15 14:00:34
5901010165,0,102,2020/02/15 14:00:34
5901010174,0,6,2020/02/15 14:00:34
5901010192,0,42,2020/02/15 14:00:34
5901010272,0,174,2020/02/15 14:00:34
5901010290,0,90,2020/02/15 14:00:34
5901010496,0,88,2020/02/15 14:00:34
5901010576,0,26,2020/02/15 14:00:34
5901011662,0,260,2020/02/15 14:00:34
5901011699,0,136,2020/02/15 14:00:34
5901011733,0,196,2020/02/15 14:00:34
5901011760,0,194,2020/02/15 14:00:34
5901011975,6,34,2020/02/15 14:00:34
5901012203,0,82,2020/02/15 14:00:34
5901012383,0,276,2020/02/15 14:00:34
5901012409,0,34,2020/02/15 14:00:34
5901012454,0,120,2020/02/15 14:00:34
5901012490,0,95,2020/02/15 14:00:34
5901012507,0,30,2020/02/15 14:00:34
5901012516,200,77,2020/02/15 14:00:34
5901012561,200,126,2020/02/15 14:00:34
5901012570,1,55,2020/02/15 14:00:34
5901012598,8,31,2020/02/15 14:00:34
5901012632,1,102,2020/02/15 14:00:34
5901012650,200,164,2020/02/15 14:00:34
5901012669,0,254,2020/02/15 14:00:34
5901012712,0,30,2020/02/15 14:00:34
5901012749,1,156,2020/02/15 14:00:34
5901012758,0,62,2020/02/15 14:00:34
5901012767,200,86,2020/02/15 14:00:34
5901012918,0,34,2020/02/15 14:00:34
5901012963,0,26,2020/02/15 14:00:34
5901013004,0,198,2020/02/15 14:00:34
5901013095,0,86,2020/02/15 14:00:34
5901013120,14,103,2020/02/15 14:00:34
5901013139,0,85,2020/02/15 14:00:34
5901013148,198,44,2020/02/15 14:00:34
5901013157,0,6,2020/02/15 14:00:34
5901013175,0,14,2020/02/15 14:00:34
5901013200,0,81,2020/02/15 14:00:34
5901013246,0,110,2020/02/15 14:00:34
5901013264,190,260,2020/02/15 14:00:34
5901013308,196,82,2020/02/15 14:00:34
5901013344,0,116,2020/02/15 14:00:34
5901013362,0,74,2020/02/15 14:00:34
5901013371,36,250,2020/02/15 14:00:34
5901013380,1,122,2020/02/15 14:00:34
5901013399,98,82,2020/02/15 14:00:34
5901013406,0,146,2020/02/15 14:00:34
5901013433,0,34,2020/02/15 14:00:34
5901013442,2,262,2020/02/15 14:00:34
5901013451,0,210,2020/02/15 14:00:34
5901013460,2,66,2020/02/15 14:00:34
5901013488,186,286,2020/02/15 14:00:34
5901013497,20,138,2020/02/15 14:00:34
5901013504,0,18,2020/02/15 14:00:34
5901013513,200,74,2020/02/15 14:00:34
5901013522,0,142,2020/02/15 14:00:34
5901020296,0,203,2020/02/15 14:00:34
5901020303,8,162,2020/02/15 14:00:34
5901020376,0,114,2020/02/15 14:00:34
5901020385,0,84,2020/02/15 14:00:34
5901020465,2,130,2020/02/15 14:00:34
5901020554,200,90,2020/02/15 14:00:34
5901020563,0,32,2020/02/15 14:00:34
5901020590,0,206,2020/02/15 14:00:34
5901020616,0,158,2020/02/15 14:00:34
5901020634,1,95,2020/02/15 14:00:34
5901020652,0,64,2020/02/15 14:00:34
5901020661,0,84,2020/02/15 14:00:34
5901020670,13,269,2020/02/15 14:00:34
5901020689,192,230,2020/02/15 14:00:34
5901020698,0,70,2020/02/15 14:00:34
5901020732,10,102,2020/02/15 14:00:34
5901020787,0,62,2020/02/15 14:00:34
5901020858,2,30,2020/02/15 14:00:34
5901020876,0,79,2020/02/15 14:00:34
5901020901,2,236,2020/02/15 14:00:34
5901021346,0,108,2020/02/15 14:00:34
5901021382,0,16,2020/02/15 14:00:34
5901021408,0,178,2020/02/15 14:00:34
5901022521,20,56,2020/02/15 14:00:34
5901022601,0,114,2020/02/15 14:00:34
5901022898,0,22,2020/02/15 14:00:34
5901023073,0,210,2020/02/15 14:00:34
5901023091,322,400,2020/02/15 14:00:34
5901023153,0,290,2020/02/15 14:00:34
5901023215,174,258,2020/02/15 14:00:34
5901023304,0,18,2020/02/15 14:00:34
5901023313,0,160,2020/02/15 14:00:34
5901023331,0,250,2020/02/15 14:00:34
5901023386,34,178,2020/02/15 14:00:34
5901023411,0,20,2020/02/15 14:00:34
5901023519,0,118,2020/02/15 14:00:34
5901023523,0,130,2020/02/15 14:00:34
5901023591,186,128,2020/02/15 14:00:34
5901023653,38,101,2020/02/15 14:00:34
5901023680,78,136,2020/02/15 14:00:34
5901023706,184,260,2020/02/15 14:00:34
5901023724,46,132,2020/02/15 14:00:34
5901023831,0,86,2020/02/15 14:00:34
5901023886,6,10,2020/02/15 14:00:34
5901023902,0,106,2020/02/15 14:00:34
5901023966,196,46,2020/02/15 14:00:34
5901024007,162,50,2020/02/15 14:00:34
5901024098,198,140,2020/02/15 14:00:34
5901024114,0,32,2020/02/15 14:00:34
5901024123,78,90,2020/02/15 14:00:34
5901024178,8,150,2020/02/15 14:00:34
5901024212,104,193,2020/02/15 14:00:34
5901024221,2,162,2020/02/15 14:00:34
5901024310,0,88,2020/02/15 14:00:34
