醫事機構代碼,成人口罩剩餘數,兒童口罩剩餘數,來源資料時間
0145080011,755,417,2020/02/17 14:00:34
0291010010,0,138,2020/02/17 14:00:34
2303240013,124,88,2020/02/17 14:00:34
2311010010,36,62,2020/02/17 14:00:34
2311020016,18,50,2020/02/17 14:00:34
2311030012,66,80,2020/02/17 14:00:34
2311040018,60,88,2020/02/17 14:00:34
2311050014,146,62,2020/02/17 14:00:34
2311060010,4,88,2020/02/17 14:00:34
2311070016,59,80,2020/02/17 14:00:34
2312010014,102,36,2020/02/17 14:00:34
2312050018,194,50,2020/02/17 14:00:34
2317020010,4,58,2020/02/17 14:00:34
2317040012,68,68,2020/02/17 14:00:34
2317050018,104,54,2020/02/17 14:00:34
2317060014,82,70,2020/02/17 14:00:34
2317070010,16,40,2020/02/17 14:00:34
2317080016,88,56,2020/02/17 14:00:34
2317081022,62,42,2020/02/17 14:00:34
2321010013,2,48,2020/02/17 14:00:34
2321020019,28,54,2020/02/17 14:00:34
2321030015,95,77,2020/02/17 14:00:34
2321040011,122,60,2020/02/17 14:00:34
2321060013,44,37,2020/02/17 14:00:34
2321070019,0,48,2020/02/17 14:00:34
2331080018,0,40,2020/02/17 14:00:34
2331090014,6,72,2020/02/17 14:00:34
2331100015,10,82,2020/02/17 14:00:34
2331120017,0,20,2020/02/17 14:00:34
2331160011,2,48,2020/02/17 14:00:34
2331170017,0,18,2020/02/17 14:00:34
2331180013,0,66,2020/02/17 14:00:34
2331190019,0,54,2020/02/17 14:00:34
2331210016,0,50,2020/02/17 14:00:34
2331220012,60,82,2020/02/17 14:00:34
2331230018,0,68,2020/02/17 14:00:34
2331240014,0,382,2020/02/17 14:00:34
2331250010,0,76,2020/02/17 14:00:34
2331260016,0,218,2020/02/17 14:00:34
2331270012,0,48,2020/02/17 14:00:34
2331280018,2,57,2020/02/17 14:00:34
2331290014,0,73,2020/02/17 14:00:34
2332110015,0,26,2020/02/17 14:00:34
2332120011,0,58,2020/02/17 14:00:34
2332130017,100,86,2020/02/17 14:00:34
2333070010,0,92,2020/02/17 14:00:34
2333100013,1,54,2020/02/17 14:00:34
2333110019,0,28,2020/02/17 14:00:34
2333120015,1,278,2020/02/17 14:00:34
2333130011,122,58,2020/02/17 14:00:34
2333140017,528,228,2020/02/17 14:00:34
2334010018,168,54,2020/02/17 14:00:34
2334020014,190,88,2020/02/17 14:00:34
2334030010,0,34,2020/02/17 14:00:34
2334040016,107,56,2020/02/17 14:00:34
2334050012,152,56,2020/02/17 14:00:34
2334060018,172,46,2020/02/17 14:00:34
2334070014,200,56,2020/02/17 14:00:34
2334081026,0,66,2020/02/17 14:00:34
2334090016,200,80,2020/02/17 14:00:34
2334100017,0,60,2020/02/17 14:00:34
2334110013,1,278,2020/02/17 14:00:34
2334120019,14,50,2020/02/17 14:00:34
2335010012,0,70,2020/02/17 14:00:34
2335020018,200,56,2020/02/17 14:00:34
2335030014,0,2,2020/02/17 14:00:34
2335060012,0,34,2020/02/17 14:00:34
2335070018,89,42,2020/02/17 14:00:34
2335080014,0,20,2020/02/17 14:00:34
2335090010,0,28,2020/02/17 14:00:34
2335100011,0,16,2020/02/17 14:00:34
2335110017,4,132,2020/02/17 14:00:34
2335120013,0,40,2020/02/17 14:00:34
2335130019,2,0,2020/02/17 14:00:34
2335140015,0,58,2020/02/17 14:00:34
2335150011,0,24,2020/02/17 14:00:34
2335160017,0,34,2020/02/17 14:00:34
2335170013,3,244,2020/02/17 14:00:34
2335180019,0,222,2020/02/17 14:00:34
2336010016,48,82,2020/02/17 14:00:34
2336020012,122,86,2020/02/17 14:00:34
2336030018,16,60,2020/02/17 14:00:34
2336040014,200,50,2020/02/17 14:00:34
2336050010,94,66,2020/02/17 14:00:34
2336060016,70,46,2020/02/17 14:00:34
2336070012,2,62,2020/02/17 14:00:34
2336080018,8,30,2020/02/17 14:00:34
2336090014,38,40,2020/02/17 14:00:34
2336100015,40,46,2020/02/17 14:00:34
2336110011,98,86,2020/02/17 14:00:34
2336120017,100,78,2020/02/17 14:00:34
2336130013,86,50,2020/02/17 14:00:34
2336140019,92,70,2020/02/17 14:00:34
2336150015,64,80,2020/02/17 14:00:34
