醫事機構代碼,成人口罩剩餘數,兒童口罩剩餘數,來源資料時間
0145080011,1531,917,2020/02/22 12:00:37
0291010010,86,292,2020/02/22 12:00:37
2101010013,130,294,2020/02/22 12:00:37
2101020019,0,160,2020/02/22 12:00:37
2101090011,0,64,2020/02/22 12:00:37
2101100227,0,163,2020/02/22 12:00:37
2101110027,1,144,2020/02/22 12:00:37
2101120014,75,268,2020/02/22 12:00:37
2101150012,0,164,2020/02/22 12:00:37
2101161033,0,228,2020/02/22 12:00:37
2101170050,64,236,2020/02/22 12:00:37
2101180038,0,200,2020/02/22 12:00:37
2101191068,0,168,2020/02/22 12:00:37
2101200017,1,316,2020/02/22 12:00:37
2303240013,664,534,2020/02/22 12:00:37
2311010010,368,591,2020/02/22 12:00:37
2311020016,186,497,2020/02/22 12:00:37
2311030012,620,626,2020/02/22 12:00:37
2311040018,104,566,2020/02/22 12:00:37
2311050014,528,568,2020/02/22 12:00:37
2311060010,56,524,2020/02/22 12:00:37
2311070016,559,703,2020/02/22 12:00:37
2312010014,0,224,2020/02/22 12:00:37
2312041028,0,152,2020/02/22 12:00:37
2312050018,400,380,2020/02/22 12:00:37
2317020010,152,372,2020/02/22 12:00:37
2317040012,148,312,2020/02/22 12:00:37
2317050018,412,504,2020/02/22 12:00:37
2317060014,460,566,2020/02/22 12:00:37
2317070010,234,330,2020/02/22 12:00:37
2317080016,542,542,2020/02/22 12:00:37
2317081022,150,450,2020/02/22 12:00:37
2321010013,712,600,2020/02/22 12:00:37
2321020019,196,486,2020/02/22 12:00:37
2321030015,965,635,2020/02/22 12:00:37
2321040011,980,663,2020/02/22 12:00:37
2321060013,512,532,2020/02/22 12:00:37
2321070019,434,470,2020/02/22 12:00:37
2322010017,771,544,2020/02/22 12:00:37
2322020013,406,456,2020/02/22 12:00:37
2331070012,54,192,2020/02/22 12:00:37
2331080018,75,254,2020/02/22 12:00:37
2331090014,0,364,2020/02/22 12:00:37
2331100015,0,266,2020/02/22 12:00:37
2331120017,48,372,2020/02/22 12:00:37
2331150015,118,78,2020/02/22 12:00:37
2331160011,0,114,2020/02/22 12:00:37
2331170017,244,206,2020/02/22 12:00:37
2331180013,0,478,2020/02/22 12:00:37
2331190019,272,504,2020/02/22 12:00:37
2331200010,0,60,2020/02/22 12:00:37
2331210016,0,87,2020/02/22 12:00:37
2331220012,574,588,2020/02/22 12:00:37
2331230018,0,192,2020/02/22 12:00:37
2331240014,106,876,2020/02/22 12:00:37
2331250010,534,636,2020/02/22 12:00:37
2331260016,26,504,2020/02/22 12:00:37
2331270012,0,510,2020/02/22 12:00:37
2331280018,85,489,2020/02/22 12:00:37
2331290014,145,320,2020/02/22 12:00:37
2332030012,14,280,2020/02/22 12:00:37
2332040018,186,304,2020/02/22 12:00:37
2332060010,182,436,2020/02/22 12:00:37
2332080012,0,180,2020/02/22 12:00:37
2332090018,162,308,2020/02/22 12:00:37
2332100019,194,308,2020/02/22 12:00:37
2332110015,0,194,2020/02/22 12:00:37
2332120011,556,550,2020/02/22 12:00:37
2332130017,338,258,2020/02/22 12:00:37
2333070010,116,228,2020/02/22 12:00:37
2333100013,1,140,2020/02/22 12:00:37
2333110019,0,476,2020/02/22 12:00:37
2333120015,93,561,2020/02/22 12:00:37
2333130011,638,508,2020/02/22 12:00:37
2333140017,1052,599,2020/02/22 12:00:37
2334010018,298,448,2020/02/22 12:00:37
2334020014,232,570,2020/02/22 12:00:37
2334030010,506,524,2020/02/22 12:00:37
2334040016,416,476,2020/02/22 12:00:37
2334050012,126,302,2020/02/22 12:00:37
2334060018,0,225,2020/02/22 12:00:37
2334070014,322,522,2020/02/22 12:00:37
2334081026,62,460,2020/02/22 12:00:37
2334090016,232,417,2020/02/22 12:00:37
2334100017,124,398,2020/02/22 12:00:37
2334110013,371,630,2020/02/22 12:00:37
2334120019,495,458,2020/02/22 12:00:37
2335010012,218,358,2020/02/22 12:00:37
2335020018,0,458,2020/02/22 12:00:37
2335030014,0,91,2020/02/22 12:00:37
2335040010,1,287,2020/02/22 12:00:37
2335050016,0,92,2020/02/22 12:00:37
2335060012,152,368,2020/02/22 12:00:37
2335070018,500,516,2020/02/22 12:00:37
2335080014,278,272,2020/02/22 12:00:37
2335090010,0,174,2020/02/22 12:00:37
2335100011,174,196,2020/02/22 12:00:37
2335110017,8,346,2020/02/22 12:00:37
2335120013,118,326,2020/02/22 12:00:37
2335130019,44,412,2020/02/22 12:00:37
2335140015,560,584,2020/02/22 12:00:37
2335150011,46,119,2020/02/22 12:00:37
2335160017,187,381,2020/02/22 12:00:37
2335170013,218,621,2020/02/22 12:00:37
2335180019,0,345,2020/02/22 12:00:37
2336010016,103,360,2020/02/22 12:00:37
2336020012,378,646,2020/02/22 12:00:37
2336030018,162,372,2020/02/22 12:00:37
2336040014,0,270,2020/02/22 12:00:37
2336050010,142,310,2020/02/22 12:00:37
2336060016,18,104,2020/02/22 12:00:37
2336070012,0,334,2020/02/22 12:00:37
2336080018,0,62,2020/02/22 12:00:37
2336090014,132,424,2020/02/22 12:00:37
2336100015,0,352,2020/02/22 12:00:37
2336110011,232,466,2020/02/22 12:00:37
2336120017,122,446,2020/02/22 12:00:37
2336130013,176,496,2020/02/22 12:00:37
2336140019,146,492,2020/02/22 12:00:37
2336150015,148,532,2020/02/22 12:00:37
2336160011,0,422,2020/02/22 12:00:37
2336170017,119,336,2020/02/22 12:00:37
2336180013,156,490,2020/02/22 12:00:37
2336190019,574,582,2020/02/22 12:00:37
2336200010,166,466,2020/02/22 12:00:37
2336210025,877,580,2020/02/22 12:00:37
2336210034,802,744,2020/02/22 12:00:37
2337010010,370,484,2020/02/22 12:00:37
2337010029,424,542,2020/02/22 12:00:37
2337020016,56,344,2020/02/22 12:00:37
2337030012,16,226,2020/02/22 12:00:37
2337040018,648,592,2020/02/22 12:00:37
2337050014,58,392,2020/02/22 12:00:37
2337060010,622,520,2020/02/22 12:00:37
2337070016,1020,620,2020/02/22 12:00:37
2337080012,644,505,2020/02/22 12:00:37
2337090018,428,404,2020/02/22 12:00:37
2337100019,166,376,2020/02/22 12:00:37
2337110015,318,456,2020/02/22 12:00:37
2337120020,204,432,2020/02/22 12:00:37
2337130017,193,479,2020/02/22 12:00:37
2337140013,622,630,2020/02/22 12:00:37
2337150019,134,366,2020/02/22 12:00:37
2337160015,450,520,2020/02/22 12:00:37
2337170011,50,382,2020/02/22 12:00:37
2337180017,214,460,2020/02/22 12:00:37
2337190013,434,566,2020/02/22 12:00:37
2337200014,1240,760,2020/02/22 12:00:37
2337210010,442,475,2020/02/22 12:00:37
2337220016,390,504,2020/02/22 12:00:37
2337230012,1230,690,2020/02/22 12:00:37
2337240018,462,584,2020/02/22 12:00:37
2337250014,1040,680,2020/02/22 12:00:37
2337260010,578,628,2020/02/22 12:00:37
2338010014,0,157,2020/02/22 12:00:37
2338020010,614,474,2020/02/22 12:00:37
2338030016,172,339,2020/02/22 12:00:37
2338040012,1440,722,2020/02/22 12:00:37
2338050018,174,444,2020/02/22 12:00:37
2338060014,280,516,2020/02/22 12:00:37
2338070010,0,396,2020/02/22 12:00:37
2338080016,202,380,2020/02/22 12:00:37
2338090012,426,556,2020/02/22 12:00:37
2338100013,822,606,2020/02/22 12:00:37
2338110019,894,640,2020/02/22 12:00:37
2338120015,236,517,2020/02/22 12:00:37
2338130011,1542,652,2020/02/22 12:00:37
2339040016,1011,568,2020/02/22 12:00:37
2339050012,1043,558,2020/02/22 12:00:37
2339060018,862,464,2020/02/22 12:00:37
2339070014,1006,577,2020/02/22 12:00:37
2339100017,532,504,2020/02/22 12:00:37
2339110013,920,478,2020/02/22 12:00:37
2339120019,910,548,2020/02/22 12:00:37
2339130015,896,492,2020/02/22 12:00:37
2339180015,1012,544,2020/02/22 12:00:37
2339200012,1103,580,2020/02/22 12:00:37
2340010015,846,674,2020/02/22 12:00:37
2340020011,658,562,2020/02/22 12:00:37
2340030017,486,603,2020/02/22 12:00:37
2340040013,862,572,2020/02/22 12:00:37
2340050019,1540,736,2020/02/22 12:00:37
2340060015,216,526,2020/02/22 12:00:37
2340070011,572,604,2020/02/22 12:00:37
2340080017,588,558,2020/02/22 12:00:37
2340090013,984,688,2020/02/22 12:00:37
2340100014,232,596,2020/02/22 12:00:37
2340110010,584,634,2020/02/22 12:00:37
2340120016,351,484,2020/02/22 12:00:37
2340130012,738,570,2020/02/22 12:00:37
2340140018,599,544,2020/02/22 12:00:37
2340150014,678,631,2020/02/22 12:00:37
2340160010,806,626,2020/02/22 12:00:37
2340170016,420,560,2020/02/22 12:00:37
2340180012,902,583,2020/02/22 12:00:37
2341010019,1216,652,2020/02/22 12:00:37
2341020015,646,656,2020/02/22 12:00:37
2341030011,1178,678,2020/02/22 12:00:37
2341040017,904,590,2020/02/22 12:00:37
2341050013,1355,678,2020/02/22 12:00:37
2341060019,580,636,2020/02/22 12:00:37
2341070015,436,398,2020/02/22 12:00:37
2341080011,872,501,2020/02/22 12:00:37
2341090017,936,488,2020/02/22 12:00:37
2341100018,1304,676,2020/02/22 12:00:37
2341110014,1169,714,2020/02/22 12:00:37
2341120010,1500,730,2020/02/22 12:00:37
2341130016,1214,582,2020/02/22 12:00:37
2341140012,1170,640,2020/02/22 12:00:37
2341150018,1340,644,2020/02/22 12:00:37
2341160014,1012,653,2020/02/22 12:00:37
2341170010,1186,628,2020/02/22 12:00:37
2341180016,988,626,2020/02/22 12:00:37
2341190012,1228,654,2020/02/22 12:00:37
2341200013,646,606,2020/02/22 12:00:37
2341210019,266,298,2020/02/22 12:00:37
2341220015,1094,706,2020/02/22 12:00:37
2341230011,1343,724,2020/02/22 12:00:37
2341240017,1208,636,2020/02/22 12:00:37
2341250013,442,726,2020/02/22 12:00:37
2341260019,1724,742,2020/02/22 12:00:37
2341270015,502,435,2020/02/22 12:00:37
2341280011,568,604,2020/02/22 12:00:37
2341290017,492,596,2020/02/22 12:00:37
2341300018,326,934,2020/02/22 12:00:37
2341310014,503,426,2020/02/22 12:00:37
2342010013,382,498,2020/02/22 12:00:37
2342020019,144,530,2020/02/22 12:00:37
