醫事機構代碼,成人口罩剩餘數,兒童口罩剩餘數,來源資料時間
0145080011,2481,1494,2020/02/26 10:00:38
0291010010,290,568,2020/02/26 10:00:38
2101010013,253,895,2020/02/26 10:00:38
2101020019,262,696,2020/02/26 10:00:38
2101090011,134,464,2020/02/26 10:00:38
2101100227,151,635,2020/02/26 10:00:38
2101110027,127,452,2020/02/26 10:00:38
2101120014,179,826,2020/02/26 10:00:38
2101150012,184,751,2020/02/26 10:00:38
2101161033,172,823,2020/02/26 10:00:38
2101170050,132,828,2020/02/26 10:00:38
2101180038,110,760,2020/02/26 10:00:38
2101191068,106,704,2020/02/26 10:00:38
2101200017,268,844,2020/02/26 10:00:38
2303240013,1136,762,2020/02/26 10:00:38
2311010010,660,1003,2020/02/26 10:00:38
2311020016,242,937,2020/02/26 10:00:38
2311030012,1066,1126,2020/02/26 10:00:38
2311040018,266,1062,2020/02/26 10:00:38
2311050014,1000,1074,2020/02/26 10:00:38
2311060010,2,380,2020/02/26 10:00:38
2311070016,761,1201,2020/02/26 10:00:38
2312010014,122,484,2020/02/26 10:00:38
2312041028,0,319,2020/02/26 10:00:38
2312050018,0,304,2020/02/26 10:00:38
2317020010,224,734,2020/02/26 10:00:38
2317040012,174,608,2020/02/26 10:00:38
2317050018,842,940,2020/02/26 10:00:38
2317060014,738,930,2020/02/26 10:00:38
2317070010,254,622,2020/02/26 10:00:38
2317080016,862,932,2020/02/26 10:00:38
2317081022,410,866,2020/02/26 10:00:38
2321010013,1584,1276,2020/02/26 10:00:38
2321020019,902,1094,2020/02/26 10:00:38
2321030015,1929,1288,2020/02/26 10:00:38
2321040011,1972,1349,2020/02/26 10:00:38
2321060013,1007,1063,2020/02/26 10:00:38
2321070019,1002,1113,2020/02/26 10:00:38
2322010017,1569,1092,2020/02/26 10:00:38
2322020013,976,926,2020/02/26 10:00:38
2331070012,172,591,2020/02/26 10:00:38
2331080018,67,706,2020/02/26 10:00:38
2331090014,226,892,2020/02/26 10:00:38
2331100015,156,809,2020/02/26 10:00:38
2331120017,10,832,2020/02/26 10:00:38
2331150015,244,160,2020/02/26 10:00:38
2331160011,68,466,2020/02/26 10:00:38
2331170017,142,670,2020/02/26 10:00:38
2331180013,184,1054,2020/02/26 10:00:38
2331190019,199,1000,2020/02/26 10:00:38
2331200010,64,423,2020/02/26 10:00:38
2331210016,0,427,2020/02/26 10:00:38
2331220012,786,1084,2020/02/26 10:00:38
2331230018,0,588,2020/02/26 10:00:38
2331240014,436,1464,2020/02/26 10:00:38
2331250010,1164,1332,2020/02/26 10:00:38
2331260016,172,1068,2020/02/26 10:00:38
2331270012,22,970,2020/02/26 10:00:38
2331280018,290,1053,2020/02/26 10:00:38
2331290014,130,723,2020/02/26 10:00:38
2332030012,122,648,2020/02/26 10:00:38
2332040018,302,692,2020/02/26 10:00:38
2332060010,306,884,2020/02/26 10:00:38
2332080012,64,535,2020/02/26 10:00:38
2332090018,288,640,2020/02/26 10:00:38
2332100019,228,564,2020/02/26 10:00:38
2332110015,10,403,2020/02/26 10:00:38
2332120011,708,990,2020/02/26 10:00:38
2332130017,1064,792,2020/02/26 10:00:38
2333070010,96,576,2020/02/26 10:00:38
2333100013,74,432,2020/02/26 10:00:38
2333110019,78,1004,2020/02/26 10:00:38
