醫事機構代碼,成人口罩剩餘數,兒童口罩剩餘數,來源資料時間
0145080011,1213,757,2020/02/21 16:00:37
0291010010,0,168,2020/02/21 16:00:37
2101010013,32,134,2020/02/21 16:00:37
2101100227,0,20,2020/02/21 16:00:37
2101110027,4,12,2020/02/21 16:00:37
2101120014,0,124,2020/02/21 16:00:37
2101150012,0,60,2020/02/21 16:00:37
2101161033,0,112,2020/02/21 16:00:37
2101170050,0,85,2020/02/21 16:00:37
2101180038,0,64,2020/02/21 16:00:37
2101191068,0,24,2020/02/21 16:00:37
2101200017,2,152,2020/02/21 16:00:37
2303240013,328,338,2020/02/21 16:00:37
2311010010,164,412,2020/02/21 16:00:37
2311020016,0,329,2020/02/21 16:00:37
2311030012,394,466,2020/02/21 16:00:37
2311040018,1,414,2020/02/21 16:00:37
2311050014,272,380,2020/02/21 16:00:37
2311060010,0,364,2020/02/21 16:00:37
2311070016,285,511,2020/02/21 16:00:37
2312010014,0,132,2020/02/21 16:00:37
2312050018,0,48,2020/02/21 16:00:37
2317020010,42,276,2020/02/21 16:00:37
2317040012,2,228,2020/02/21 16:00:37
2317050018,202,364,2020/02/21 16:00:37
2317060014,284,402,2020/02/21 16:00:37
2317070010,70,202,2020/02/21 16:00:37
2317080016,300,378,2020/02/21 16:00:37
2317081022,0,298,2020/02/21 16:00:37
2321010013,390,402,2020/02/21 16:00:37
2321020019,36,330,2020/02/21 16:00:37
2321030015,641,439,2020/02/21 16:00:37
2321040011,650,487,2020/02/21 16:00:37
2321060013,314,392,2020/02/21 16:00:37
2321070019,240,314,2020/02/21 16:00:37
2322010017,543,356,2020/02/21 16:00:37
2322020013,240,292,2020/02/21 16:00:37
2331070012,0,20,2020/02/21 16:00:37
2331080018,1,122,2020/02/21 16:00:37
2331090014,0,364,2020/02/21 16:00:37
2331100015,0,266,2020/02/21 16:00:37
2331120017,0,252,2020/02/21 16:00:37
2331160011,0,114,2020/02/21 16:00:37
2331170017,0,26,2020/02/21 16:00:37
2331180013,0,350,2020/02/21 16:00:37
2331190019,144,336,2020/02/21 16:00:37
2331210016,0,87,2020/02/21 16:00:37
2331220012,310,416,2020/02/21 16:00:37
2331230018,0,204,2020/02/21 16:00:37
2331240014,0,740,2020/02/21 16:00:37
2331250010,230,440,2020/02/21 16:00:37
2331260016,0,356,2020/02/21 16:00:37
2331270012,0,342,2020/02/21 16:00:37
2331280018,0,357,2020/02/21 16:00:37
2331290014,1,180,2020/02/21 16:00:37
2332030012,0,160,2020/02/21 16:00:37
2332040018,0,148,2020/02/21 16:00:37
2332060010,98,300,2020/02/21 16:00:37
2332080012,0,60,2020/02/21 16:00:37
2332090018,70,164,2020/02/21 16:00:37
2332100019,0,160,2020/02/21 16:00:37
2332110015,0,94,2020/02/21 16:00:37
2332120011,270,370,2020/02/21 16:00:37
2332130017,338,258,2020/02/21 16:00:37
2333070010,0,96,2020/02/21 16:00:37
2333100013,0,36,2020/02/21 16:00:37
2333110019,0,304,2020/02/21 16:00:37
2333120015,1,425,2020/02/21 16:00:37
2333130011,306,332,2020/02/21 16:00:37
2333140017,740,427,2020/02/21 16:00:37
2334010018,76,296,2020/02/21 16:00:37
2334020014,130,422,2020/02/21 16:00:37
2334030010,310,380,2020/02/21 16:00:37
2334040016,250,332,2020/02/21 16:00:37
2334050012,54,190,2020/02/21 16:00:37
2334060018,0,261,2020/02/21 16:00:37
2334070014,250,382,2020/02/21 16:00:37
2334081026,0,308,2020/02/21 16:00:37
2334090016,118,281,2020/02/21 16:00:37
2334100017,0,250,2020/02/21 16:00:37
2334110013,135,486,2020/02/21 16:00:37
2334120019,211,274,2020/02/21 16:00:37
2335010012,0,212,2020/02/21 16:00:37
2335020018,0,362,2020/02/21 16:00:37
2335030014,0,3,2020/02/21 16:00:37
2335040010,1,239,2020/02/21 16:00:37
2335060012,0,230,2020/02/21 16:00:37
2335070018,270,360,2020/02/21 16:00:37
2335080014,76,172,2020/02/21 16:00:37
2335090010,0,82,2020/02/21 16:00:37
2335100011,0,32,2020/02/21 16:00:37
2335110017,8,218,2020/02/21 16:00:37
2335120013,0,182,2020/02/21 16:00:37
2335130019,0,288,2020/02/21 16:00:37
2335140015,326,416,2020/02/21 16:00:37
2335150011,0,3,2020/02/21 16:00:37
2335160017,1,253,2020/02/21 16:00:37
2335170013,23,475,2020/02/21 16:00:37
2335180019,0,385,2020/02/21 16:00:37
2336010016,1,228,2020/02/21 16:00:37
2336020012,160,470,2020/02/21 16:00:37
2336030018,0,240,2020/02/21 16:00:37
2336040014,10,134,2020/02/21 16:00:37
2336050010,0,182,2020/02/21 16:00:37
2336070012,0,218,2020/02/21 16:00:37
2336080018,0,26,2020/02/21 16:00:37
2336090014,8,288,2020/02/21 16:00:37
2336100015,0,200,2020/02/21 16:00:37
2336110011,24,314,2020/02/21 16:00:37
2336120017,6,314,2020/02/21 16:00:37
2336130013,0,360,2020/02/21 16:00:37
2336140019,6,352,2020/02/21 16:00:37
2336150015,4,380,2020/02/21 16:00:37
2336160011,0,294,2020/02/21 16:00:37
2336170017,9,220,2020/02/21 16:00:37
2336180013,0,330,2020/02/21 16:00:37
2336190019,384,410,2020/02/21 16:00:37
2336200010,84,322,2020/02/21 16:00:37
2336210025,553,400,2020/02/21 16:00:37
2336210034,480,556,2020/02/21 16:00:37
2337010010,210,372,2020/02/21 16:00:37
2337010029,294,438,2020/02/21 16:00:37
2337020016,98,272,2020/02/21 16:00:37
2337030012,0,134,2020/02/21 16:00:37
2337040018,350,426,2020/02/21 16:00:37
2337050014,30,260,2020/02/21 16:00:37
2337060010,324,356,2020/02/21 16:00:37
2337070016,744,436,2020/02/21 16:00:37
2337080012,372,341,2020/02/21 16:00:37
2337090018,254,276,2020/02/21 16:00:37
2337100019,80,304,2020/02/21 16:00:37
2337110015,144,348,2020/02/21 16:00:37
2337120020,182,298,2020/02/21 16:00:37
2337130017,1,375,2020/02/21 16:00:37
2337140013,354,466,2020/02/21 16:00:37
2337150019,0,218,2020/02/21 16:00:37
2337160015,208,373,2020/02/21 16:00:37
2337170011,54,302,2020/02/21 16:00:37
2337180017,48,316,2020/02/21 16:00:37
2337190013,262,430,2020/02/21 16:00:37
2337200014,910,564,2020/02/21 16:00:37
2337210010,290,363,2020/02/21 16:00:37
2337220016,260,376,2020/02/21 16:00:37
2337230012,904,510,2020/02/21 16:00:37
2337240018,172,404,2020/02/21 16:00:37
2337250014,766,492,2020/02/21 16:00:37
2337260010,306,448,2020/02/21 16:00:37
2338010014,0,85,2020/02/21 16:00:37
2338020010,346,326,2020/02/21 16:00:37
2338030016,6,183,2020/02/21 16:00:37
2338040012,1082,538,2020/02/21 16:00:37
2338050018,4,288,2020/02/21 16:00:37
2338060014,88,380,2020/02/21 16:00:37
2338070010,0,396,2020/02/21 16:00:37
2338080016,28,226,2020/02/21 16:00:37
2338090012,84,372,2020/02/21 16:00:37
2338100013,508,429,2020/02/21 16:00:37
2338110019,582,472,2020/02/21 16:00:37
2338120015,0,342,2020/02/21 16:00:37
2338130011,1166,452,2020/02/21 16:00:37
2339040016,263,172,2020/02/21 16:00:37
2339050012,664,359,2020/02/21 16:00:37
2339060018,544,296,2020/02/21 16:00:37
2339070014,632,376,2020/02/21 16:00:37
2339100017,342,336,2020/02/21 16:00:37
2339110013,631,338,2020/02/21 16:00:37
2339120019,578,352,2020/02/21 16:00:37
2339130015,584,320,2020/02/21 16:00:37
2339180015,682,360,2020/02/21 16:00:37
2339200012,716,384,2020/02/21 16:00:37
2340010015,554,486,2020/02/21 16:00:37
2340020011,404,398,2020/02/21 16:00:37
2340030017,250,439,2020/02/21 16:00:37
2340040013,528,400,2020/02/21 16:00:37
2340050019,1168,544,2020/02/21 16:00:37
2340060015,216,370,2020/02/21 16:00:37
2340070011,312,436,2020/02/21 16:00:37
2340080017,308,410,2020/02/21 16:00:37
2340090013,644,500,2020/02/21 16:00:37
2340100014,176,440,2020/02/21 16:00:37
2340110010,398,482,2020/02/21 16:00:37
2340120016,81,300,2020/02/21 16:00:37
2340130012,392,370,2020/02/21 16:00:37
2340140018,365,396,2020/02/21 16:00:37
2340150014,376,447,2020/02/21 16:00:37
2340160010,478,446,2020/02/21 16:00:37
2340170016,220,384,2020/02/21 16:00:37
2340180012,549,395,2020/02/21 16:00:37
2341010019,856,472,2020/02/21 16:00:37
2341020015,340,480,2020/02/21 16:00:37
2341030011,804,482,2020/02/21 16:00:37
2341040017,618,410,2020/02/21 16:00:37
2341050013,1015,482,2020/02/21 16:00:37
2341060019,332,452,2020/02/21 16:00:37
2341070015,212,262,2020/02/21 16:00:37
2341080011,900,505,2020/02/21 16:00:37
2341090017,950,488,2020/02/21 16:00:37
2341100018,944,492,2020/02/21 16:00:37
2341110014,797,514,2020/02/21 16:00:37
2341120010,1104,530,2020/02/21 16:00:37
2341130016,1214,582,2020/02/21 16:00:37
2341140012,830,456,2020/02/21 16:00:37
2341150018,1004,456,2020/02/21 16:00:37
2341160014,740,481,2020/02/21 16:00:37
2341170010,858,444,2020/02/21 16:00:37
2341180016,686,458,2020/02/21 16:00:37
2341190012,830,454,2020/02/21 16:00:37
2341200013,356,442,2020/02/21 16:00:37
2341210019,118,202,2020/02/21 16:00:37
